反復回数,回転角度θ（度）,スケールs,目的関数値J,勾配ノルム,∂J/∂θ,∂J/∂s
398,2.4609986728286457,1.0549753516411904,879126.5,27994830128.05431,-3334328589.598327,-27795553003.227055
399,2.467410363691667,1.0551069688813997,879785.0,27964377809.515892,-3351617130.4775376,-27762800451.035812
400,2.4738657298568345,1.055238664340908,879906.0,27988690636.799335,-3369780462.6310186,-27785092823.241188
401,2.480300593891231,1.0553705451384876,880604.0,28008873119.416615,-3354659381.633267,-27807251461.6745
402,2.486703302204543,1.0555022638278924,880247.0,27943431870.939274,-3328807298.9196453,-27744448574.309135
403,2.493060790495567,1.0556340371681252,880220.5,27973503460.310192,-3299070703.683526,-27778283394.336723
404,2.4994001165471813,1.055766230240586,880957.5,28041687158.800545,-3267334686.006447,-27850686576.12696
405,2.50579622814568,1.0558984382355372,880611.5,28028962732.129936,-3295958423.305203,-27834500353.176315
406,2.5121540485397436,1.0560306401335098,880064.5,27980295342.0183,-3280426236.4235296,-27787330406.751114
407,2.5185817561635413,1.056163095414567,879864.0,28032538756.002613,-3299083377.63093,-27837731193.00903
408,2.524943404657569,1.0562957042140346,879571.5,28052976652.833557,-3246561330.1854286,-27864481667.775
409,2.5313328175599032,1.0564282804902811,879035.5,28046576199.098198,-3272590783.4736423,-27854992120.906174
410,2.537747861716022,1.0565606207602933,878870.0,27953539750.418854,-3298387265.7198744,-27758260500.679504
411,2.5442633017881655,1.0566928685316557,878339.5,27932207118.183475,-3371462963.87286,-27727990045.73417
412,2.5508125438662033,1.0568251728159084,878428.0,27934980350.627365,-3382352665.2910357,-27729457579.215927
413,2.5573165261881443,1.0569575345420605,877831.5,27918994906.26174,-3358963329.8867927,-27716198186.69842
414,2.5638145504228884,1.0570897742931988,878937.5,27896559774.47456,-3364559322.538677,-27692919452.740086
415,2.570330542928044,1.0572218555686068,879516.0,27867884558.701443,-3361259420.302131,-27664434295.436813
416,2.5768424420935863,1.0573538892462673,879744.5,27867708434.241722,-3352364596.946597,-27665336162.516556
417,2.583362163484124,1.0574859566039907,879918.0,27847826697.179718,-3364885219.8293376,-27643787714.66619
418,2.5898709822028083,1.0576178526430642,879231.5,27827839490.538635,-3339624379.9580145,-27626718221.894753
419,2.5963905649064336,1.0577497802771767,879870.0,27840804354.42307,-3353271014.976523,-27638125128.18807
420,2.6029473714111724,1.05788169908834,879138.5,27835660631.594837,-3364947655.0044003,-27631524208.345783
421,2.6094889781739488,1.058013631681391,878084.5,27836735449.761486,-3351847565.806451,-27634199072.80841
422,2.6160313013855796,1.0581455279105905,878311.5,27831162909.88746,-3358213365.178943,-27627812651.57683
423,2.622570174859866,1.0582775595450247,877366.0,27866800114.3945,-3360755520.809557,-27663403097.68423
424,2.6290495169643995,1.058409599829084,878617.5,27859015129.450706,-3301947690.0174527,-27662643861.991062
425,2.6355140824469894,1.0585417311957201,877883.5,27880854950.79475,-3287970137.0171013,-27686302121.5427
426,2.6420284588808887,1.0586737821992893,878354.5,27873176103.02657,-3339106787.0877547,-27672446800.649124
427,2.6485144112873455,1.058805893074694,877549.5,27904211626.40373,-3311045055.356512,-27707075037.47958
428,2.6549437435378302,1.058937806991336,877266.0,27876625600.57345,-3281062876.580231,-27682862591.76377
429,2.661304165038737,1.0590692497233452,877682.5,27803906051.486748,-3229865464.223409,-27615668755.30843
430,2.6676287033161814,1.0592008062290026,877717.5,27842856705.108162,-3213464418.8304944,-27656795113.138054
431,2.6739791018953887,1.0593325669724236,877816.0,27886468067.67308,-3231972287.5600033,-27698546106.642395
432,2.680380380576285,1.0594643255042961,878943.5,27874895616.19709,-3270934438.3545156,-27682319149.84491
433,2.6868274182711067,1.0595966845439273,879299.5,27990013580.178616,-3287271211.866752,-27796307456.1751
434,2.693281365251961,1.0597289841966804,879758.5,27986108620.491943,-3301677322.440538,-27790667544.63547
435,2.6997348882392047,1.0598613576624565,878273.0,27997771613.158367,-3301713878.06285,-27802408182.925156
436,2.706191566601856,1.059993760351084,877393.0,28004024852.843864,-3315691798.722663,-27807042198.957085
437,2.7126041224517996,1.0601260794187461,878185.5,27987583978.05406,-3283188825.9801946,-27794343454.407898
438,2.719068288472624,1.06025822583184,878489.5,27945495543.430218,-3314544584.361633,-27748234454.937077
439,2.7256276419449534,1.0603902481606755,878255.5,27908286918.776608,-3387882104.7074957,-27701890433.422775
440,2.732169753089409,1.0605223135843354,877805.5,27929051892.394947,-3376844277.6834717,-27724156656.82847
441,2.738705350803472,1.0606543242411215,877942.5,27909386356.555668,-3372387788.015625,-27704888510.996372
442,2.745173842167639,1.0607860128478661,877309.5,27878313144.34961,-3325946431.6227694,-27679205626.397446
443,2.7516024315888976,1.0609175572036615,877563.0,27853009366.62997,-3297058434.059465,-27657178750.913376
444,2.7580460763162327,1.0610490187965866,876942.5,27822967924.485725,-3315769537.651301,-27624684912.23285
445,2.7645465016238715,1.0611804982672244,877453.0,27815448852.894123,-3369275194.67523,-27610635261.625458
446,2.771022780776234,1.061312000304968,877893.5,27829210258.455376,-3353356571.9802804,-27626435588.22735
447,2.7774574021708665,1.0614436739292479,878275.0,27850792358.841118,-3306184601.186471,-27653856483.28566
448,2.7838712460099497,1.0615751341206747,878883.0,27811435376.633045,-3300273547.0831795,-27614925895.664814
449,2.790377652546661,1.061706689946328,878292.0,27802807872.32996,-3357336664.237179,-27599355356.758995
450,2.796852709608321,1.0618379580423154,877694.0,27745968972.638386,-3342090792.4921494,-27543950758.112953
451,2.803373107135697,1.061969136285242,877192.0,27707188087.33058,-3357608458.5002775,-27502995057.740913
452,2.8098444733661365,1.0621010098372032,877559.0,27861238359.68501,-3307427622.3058558,-27664228264.283672
453,2.8162863153627002,1.0622329158763082,878275.0,27852335364.36664,-3298303186.2970037,-27656351555.120415
454,2.8227097694712224,1.0623647454228404,877773.0,27845394831.28512,-3291199123.9207287,-27650208347.07875
455,2.8291025547441935,1.062496502681471,877422.5,27816522245.544033,-3271287566.890544,-27623497017.784576
456,2.835557312814655,1.0626282545657437,877113.5,27803985502.922493,-3306720829.81174,-27606651502.860924
457,2.8420021245637876,1.0627601106390676,878386.5,27815855631.498806,-3298347732.6022696,-27619607650.131844
458,2.8484400998474753,1.062892712174937,877775.0,27991935286.26824,-3298948535.163968,-27796859168.491837
459,2.8548784710573343,1.0630251452502866,877670.0,27963964825.2483,-3290251145.8211994,-27769724091.988136
460,2.8613616092061944,1.0631575485682472,876937.0,27949036819.065002,-3323566068.5446653,-27750721931.176308
461,2.8678379552638136,1.063289708763663,877519.5,27920752528.200592,-3305222502.387,-27724428325.04819
462,2.8743275987601393,1.0634219855127225,877147.0,27912874841.89271,-3308747712.2595162,-27716074226.26416
463,2.880736231661562,1.0635546879875295,876947.0,28029289668.90361,-3248685785.2830505,-27840386491.782158
464,2.8871412566342336,1.0636874333365156,876640.0,28047270818.909786,-3231478869.480102,-27860490747.74836
465,2.8935277154856975,1.0638206636540692,876515.5,28165731912.47057,-3202975575.3343945,-27983019880.43775
466,2.8999265494032236,1.063953936097552,876844.0,28183547690.35913,-3198739974.049343,-28001436088.05031
467,2.906306325889327,1.0640865442896794,877301.0,28043063017.19293,-3194191261.624092,-27860555011.88765
468,2.912806078729423,1.0642189957669383,878090.5,28011106446.75492,-3275934260.303126,-27818884576.733253
469,2.9192744069464314,1.0643515135342287,878111.5,28043396183.940434,-3256985566.167531,-27853619415.638268
470,2.925758641015343,1.0644839506157042,877941.5,28023155518.55119,-3269941163.8024526,-27831721649.983788
471,2.9322324891155405,1.0646159961575323,878142.0,27928186455.276443,-3253384614.5939107,-27738044041.175835
472,2.9386282701790845,1.064747279052811,878054.0,27767597894.40543,-3205010567.891311,-27582012255.90863
473,2.945135453292745,1.064878059249169,877566.0,27651007034.790096,-3269252311.2022257,-27457060646.830177
474,2.9516947321606075,1.065008900538104,877753.5,27664660903.246925,-3296064171.075457,-27467606810.055214
475,2.958270531765968,1.0651396261287662,877839.5,27646477123.40364,-3308609366.71247,-27447783178.125393
476,2.964853372272631,1.065270017122547,877684.0,27605550504.018772,-3315963513.1565137,-27405671030.08693
477,2.971370595170073,1.0654004445979732,877868.0,27621848680.018875,-3258476168.070351,-27428978427.276108
478,2.9779032462820916,1.0655308268668273,877576.0,27617834285.513073,-3274518261.061648,-27423025011.475945
479,2.984445677560278,1.0656619517523367,877410.5,27769490919.573948,-3261901895.1978464,-27577248266.612907
480,2.9910077342252688,1.0657931997724637,877032.0,27784787369.770737,-3271577872.9266334,-27591505711.08341
481,2.997631054649116,1.0659242240127957,877650.0,27764899939.121258,-3316167617.9017353,-27566151362.847076
482,3.004234223179623,1.066055201186369,877567.0,27786758875.9141,-3296586653.7070155,-27590514407.360947
483,3.0108097940640315,1.0661865351188213,878028.5,27863823613.699326,-3274101023.669696,-27670795595.034004
484,3.0173601835790285,1.066317856249613,878227.5,27868918018.348206,-3250651435.7670264,-27678689578.023
485,3.023951918078276,1.066449138536768,879412.5,27876573829.62547,-3278148740.613771,-27683155696.43338
486,3.030550171388971,1.066580284185669,879430.0,27832619183.04593,-3252535214.1406727,-27641919348.504566
487,3.0370461296763596,1.0667120897293079,879249.0,27988600119.990486,-3161147744.536825,-27809510632.4067
488,3.043555889606279,1.0668441320900723,879991.5,28013789250.74068,-3170924579.269448,-27833749756.320995
489,3.0500329448878993,1.0669768681822784,880238.0,28170720859.47006,-3142865043.281787,-27994855117.715805
490,3.0565133159175693,1.0671095269498143,880298.5,28175149441.419117,-3152030020.242852,-27998281247.20851
491,3.0629590970867677,1.0672422124392698,880500.5,28205324600.083637,-3128085599.5986166,-28031329192.131916
492,3.06942384646732,1.0673751051874723,879930.0,28223387053.4581,-3101339171.1153917,-28052473547.17604
493,3.0758540511994656,1.0675083645992995,879603.0,28246109719.973686,-3066634669.147224,-28079146463.501633
494,3.082301515201623,1.0676420426986872,879098.0,28330454635.540913,-3067759079.7686863,-28163868947.375435
495,3.0887222239438894,1.0677758537156747,879875.5,28370722372.34855,-3049715573.6584682,-28206331254.678684
496,3.0951709910663894,1.067909577600867,880396.0,28340216739.645676,-3073630522.693247,-28173048827.91462
497,3.1016237378119444,1.0680433443196249,880190.5,28322336348.715336,-3066437017.317557,-28155846644.499725
498,3.1079914658489574,1.0681776115818595,879850.0,28387002308.30802,-2996612570.6584353,-28228393740.226467
499,3.1144042333627016,1.068311664110208,879118.0,28343957774.19523,-3025952066.5514708,-28181972187.84191
500,3.120821135894654,1.0684458556302319,878698.0,28392089644.988045,-3033985670.73127,-28229517979.569447
501,3.127269749944548,1.0685800172028277,878735.5,28376983437.201508,-3042217613.971849,-28213438304.90088
502,3.133741975272934,1.068714364383913,877902.5,28394194091.026806,-3047650061.6025934,-28230162719.70311
503,3.1401529144098497,1.0688487340516062,877695.0,28359390374.05731,-3007933430.98555,-28199421250.49615
504,3.1465530679994798,1.0689831037660498,877843.0,28355652586.94994,-2999891740.334855,-28196518990.43695
505,3.1529018272690297,1.0691173495498902,877560.0,28349833308.037518,-2971173551.812063,-28193708098.058437
506,3.1591919032039537,1.0692515791393404,878872.0,28350699068.41271,-2915907736.515309,-28200347865.58186
507,3.1654968757736506,1.0693860397601016,879595.5,28376562353.776585,-2910726797.233345,-28226883648.919487
508,3.1718149641555664,1.069520560916231,880095.0,28393663124.944756,-2932482665.5754976,-28241824499.64851
509,3.1780926581938878,1.0696549272419484,879445.0,28364686394.244015,-2912144148.3026643,-28214798434.568306
510,3.1843057938107817,1.069789462311393,879854.5,28402261525.558838,-2852211904.017902,-28258686222.484203
511,3.1906193301211414,1.069924143180575,880307.5,28411097420.444546,-2914829043.273791,-28261178819.76048
512,3.19692116126125,1.0700589588043756,880953.0,28420516012.71191,-2896520747.259794,-28272529034.19692
513,3.2032522396115937,1.070193679083656,880910.0,28422428089.92377,-2947936104.432455,-28269136726.314644
514,3.2095609741788405,1.0703282127259799,880481.5,28386083617.996212,-2937851730.3432426,-28233646069.510612
515,3.2159002072602267,1.0704626894681182,880353.0,28371561172.658634,-2969382520.989553,-28215744732.647987
516,3.2222616439489555,1.0705973915226148,879970.0,28415786138.73025,-2968917875.5892463,-28260262357.771217
517,3.2285282996456766,1.070731851209358,880598.5,28380311682.64505,-2893467547.64257,-28232427043.29223
518,3.234870089274686,1.0708660693817318,879525.0,28323184554.315125,-2963042572.393081,-28167768140.411495
519,3.2411688195810355,1.070999538498503,880066.5,28193700840.15872,-2945099814.1794977,-28039457094.40335
520,3.2474968942430005,1.0711329764603288,879528.0,28188482259.04634,-2971532632.6008863,-28031420332.939934
521,3.2537808204749004,1.0712665594161552,879741.5,28233840076.740395,-2949071402.137862,-28079399981.90924
522,3.2600959845299076,1.0714000671314456,880760.0,28207601268.524998,-2958349902.032596,-28052039768.637802
523,3.2664286057598706,1.07153370246779,880127.0,28233887655.942398,-2974917075.0924115,-28076721328.61492
524,3.2727220802249977,1.0716673000606411,880455.5,28236249897.440735,-2943110459.551789,-28082448417.002365
525,3.2790047959164528,1.0718007564054555,881183.0,28205844926.2263,-2937121567.4387703,-28052504431.87581
526,3.28532844204974,1.0719342607782618,881490.0,28211020416.545357,-2969995016.4598646,-28054247495.610046
527,3.291634117216608,1.072067675429714,882061.0,28184701973.22322,-2953055614.1890364,-28029571667.417957
528,3.297926678662085,1.0722010113291884,881450.5,28174615971.825394,-2950072834.0891747,-28019744028.69176
529,3.3042517632932884,1.0723344063795186,881638.0,28181286895.549732,-2975857685.546646,-28023725700.28218
530,3.3105665996988236,1.072467629565577,881681.5,28142421052.525826,-2971852938.6861067,-27985066603.60971
531,3.316868824859746,1.072600776944348,882275.5,28130518401.37136,-2963250766.326005,-27974009552.185417
532,3.3231785681582022,1.0727338735295369,883180.0,28122999037.58671,-2964244442.20874,-27966342802.642925
533,3.3294113754472883,1.072866933263678,883075.0,28126656928.341003,-2900744370.792672,-27976678002.577568
534,3.3356007099488716,1.0729999805934518,883036.0,28131369812.21201,-2874028787.934477,-27984172777.438984
535,3.341764898046276,1.073132991667925,882572.5,28147658344.16547,-2863668585.007454,-28001608391.21763
536,3.347948654537746,1.0732661832299262,883448.0,28175053382.896744,-2867524722.4481354,-28028751936.096443
537,3.3540884107440934,1.0733992997069077,882281.5,28156236437.202503,-2845268334.005232,-28012106283.090477
538,3.3602581110497747,1.073532501466705,882186.0,28171948550.830532,-2853679654.1087837,-28027044039.326874
539,3.366396970756413,1.0736655370003263,882300.0,28154555729.46277,-2838395563.436841,-28011114203.98851
540,3.3725326226260774,1.0737986162525375,880863.5,28185474654.505123,-2858599966.3483915,-28040138867.91832
541,3.3786854032296354,1.0739317206865233,881348.5,28181259703.429974,-2866216571.3440523,-28035124416.316025
542,3.3848736136169766,1.0740647925932492,881152.5,28169817157.803444,-2895273946.5100727,-28020635029.897827
543,3.3910385584238063,1.0741978644131203,880737.5,28184235000.79213,-2872329629.3628807,-28037489635.84579
544,3.397198264376251,1.0743303733782386,880029.0,28064444774.818253,-2873600908.668538,-27916938914.15251
545,3.4034008011558123,1.0744629471206977,880004.5,28061573218.898113,-2897882477.596156,-27911541853.96466
546,3.409600653670824,1.074595488017859,880928.5,28059029843.317356,-2900612011.5233517,-27908701254.38983
547,3.415820541074882,1.0747279928497948,880926.5,28094057498.151264,-2927747486.197097,-27941087333.28923
548,3.4220168230723527,1.0748604124940853,880630.0,28100980326.073498,-2910555696.4647026,-27949843663.679886
549,3.428256652307054,1.0749926869322612,880004.0,28080783237.96587,-2947287379.082526,-27925685029.426327
550,3.434499445919408,1.0751250086289244,880367.0,28087460004.944485,-2946589835.91803,-27932472462.498207
551,3.440802174982594,1.0752573524715359,880251.0,28084072311.88885,-2991305045.452899,-27924312198.234177
552,3.4471241374334705,1.0753896546920827,880379.5,28090991614.59143,-3008617478.099558,-27929411572.060017
553,3.453486325964454,1.0755220053536276,879515.5,28113733453.42376,-3032930793.932048,-27949657233.844154
554,3.4598776866927423,1.075654497836971,878331.0,28141993480.76137,-3053799573.1450644,-27975812861.081882
555,3.466288313532929,1.0757871401384456,878673.5,28165612448.683098,-3066146423.019862,-27998222635.053368
556,3.472677178004346,1.0759198047429186,878686.0,28151750958.33189,-3045246516.2029457,-27986560268.734245
557,3.4790934853226605,1.0760521652984119,878530.0,28094732836.84786,-3057916647.3397694,-27927820519.18444
558,3.4854280202460868,1.0761850910497683,878442.0,28229826170.47653,-2993969737.48468,-28070611515.005287
559,3.491774236491407,1.0763181320871638,879889.5,28260905918.854523,-3003545439.187825,-28100845505.946625
560,3.4981256559937473,1.076451232509955,879750.5,28278197673.293446,-3002503064.4020863,-28118347017.527805
561,3.504441330858715,1.0765848954758117,879732.5,28418603655.443134,-2971310678.8472347,-28262843922.276016
562,3.510755920959018,1.0767185490572688,879657.5,28426026403.615513,-2957564009.8600264,-28271749012.514717
563,3.5171364087535295,1.076852287092235,879898.0,28435104339.502144,-2997638315.8836527,-28276656862.60524
564,3.52355329181634,1.0769860195712708,880510.5,28425955106.65809,-3030491090.2134485,-28263953146.682755
565,3.529946332101469,1.0771205903016818,880489.0,28608908929.97363,-3000382234.2684603,-28451140163.652687
566,3.5362899260448226,1.0772554792621882,880067.5,28697398126.838703,-2956067613.822632,-28544742484.61167
567,3.5426732619805255,1.0773903290719171,880184.5,28698976192.032413,-2969296694.8833237,-28544955974.893326
568,3.5490478659245253,1.077525287594438,880251.5,28739332368.39688,-2957415091.9942617,-28586761288.310177
569,3.555419023621437,1.0776605015615943,881427.5,28799341965.898777,-2946245050.671281,-28648241442.89093
570,3.5619711332745463,1.0777958466751922,882319.0,28805654355.94466,-3078670567.2173443,-28640661836.15007
571,3.568608174381952,1.0779310035073382,882138.0,28756871148.08714,-3148789448.507803,-28583959894.259796
572,3.5752527070844953,1.0780659503495604,882201.0,28717464073.53058,-3159848193.954935,-28543092022.51359
573,3.5818359593403573,1.0782009169188531,882201.0,28734939735.14355,-3126168442.906988,-28564380484.248283
574,3.5884351092088953,1.0783358995348544,883006.5,28748485724.925396,-3126121559.376442,-28578012447.89849
575,3.5950380230656647,1.078471160737766,883280.5,28800745025.94371,-3123546548.630604,-28630863958.462013
576,3.6016518970588733,1.0786065677342462,882917.0,28825632142.528126,-3125365285.409808,-28655700309.870388
577,3.6083463310680077,1.0787420675939507,882697.5,28842393451.088417,-3181189064.8371925,-28666421055.32444
578,3.6149329552697207,1.0788773570747863,882765.5,28827538993.47101,-3104225749.723728,-28659916031.18969
579,3.6215648401982454,1.0790123275344579,882849.5,28753241877.05204,-3144841126.1588564,-28580743390.112846
580,3.6281890308572606,1.079147446308848,881551.5,28757085112.97236,-3118155695.406061,-28587533108.926052
581,3.634845861658752,1.0792829300866957,882050.5,28788963854.596394,-3132947352.271243,-28617985266.422134
582,3.6414983067137268,1.0794184658988089,882649.5,28807170981.751225,-3132557981.6134863,-28636343699.286743
583,3.648115951611079,1.0795547702311779,882042.5,28961488178.607788,-3092340317.4420137,-28795923824.054703
584,3.6547234727815954,1.0796911491481227,882235.0,28974872229.983597,-3072406144.9194736,-28811517509.92189
585,3.6613862160630704,1.079827537471065,882233.0,28909861159.502197,-3095955849.7849417,-28743610240.15383
586,3.66804724668182,1.0799638740064446,881015.0,28897548382.283207,-3101090565.4745054,-28730672456.646812
587,3.6746539440284636,1.0801002940082947,880634.0,28869768405.467224,-3070657376.1233587,-28706002700.89468
588,3.681255143073195,1.0802370528904826,880254.0,28939609063.718422,-3049541160.3439236,-28778486260.959274
589,3.6878627839495994,1.0803737984032684,880277.0,28950271242.719173,-3065469443.805728,-28787516428.41227
