反復回数,回転角度θ（度）,スケールs,目的関数値J,勾配ノルム,∂J/∂θ,∂J/∂s
270,29.889569093009616,1.541615822418906,263853.5,791145740.4339613,-513254403.3238524,602064365.3925028
271,29.896046104838224,1.5410587425725872,261246.5,772165030.2607148,-489667933.912229,597046186.1997441
272,29.902285178055816,1.5405050700141527,258901.0,763165422.388009,-482955613.84012127,590910599.8279096
273,29.904823583013705,1.5398766348368857,256041.5,775798221.0949028,-470630731.68040085,616741107.9634519
274,29.906636312189562,1.5392476287399401,252216.5,761929300.2885526,-458233959.8212502,608734668.5582646
275,29.908215059054193,1.538634427338294,248832.5,739217660.1817105,-443685406.2135142,591257988.8996611
276,29.910363848451606,1.5380316684378765,247040.0,738600431.5207632,-446461248.92226917,588390134.7349607
277,29.910790653925957,1.5374177833756189,243660.0,717784624.783093,-424678514.09765184,578673420.1938224
278,29.91067357200954,1.536798636897661,240763.0,713156533.2819394,-418908099.94373477,577155303.8517829
279,29.91065073896684,1.5361984267953226,237653.0,693331475.4876908,-407588669.9830609,560874327.2814133
280,29.909464580591195,1.53560453015358,235747.0,663004277.3548269,-383364348.2485724,540931093.8398194
281,29.90691589965538,1.5350135058633376,232242.0,633879357.3611288,-358567946.37365246,522716048.6554235
282,29.90509207219275,1.5344551852242534,229253.5,610067471.8733988,-348323537.15197265,500852307.2762455
283,29.90571135998209,1.5339416182913066,226526.0,606355418.8247811,-359373644.26991147,488382511.708127
284,29.907160686668526,1.5334653389946185,223693.0,579926856.4626226,-348543220.7441119,463500574.02331287
285,29.908518646111666,1.533001739547066,220738.0,563267982.2133374,-338270926.2013885,450381616.2695136
286,29.91047662509375,1.5325519253600743,217869.0,558952023.3943264,-338820760.5224055,444553547.6133673
287,29.91400403718284,1.5321439803992338,215243.5,541621617.43871,-337022266.520551,423992887.1411347
288,29.91783349638998,1.5317551513783727,212316.0,525321300.2074298,-328885257.9983649,409630266.8541151
289,29.92026351635826,1.5313847173714998,210080.0,475861429.9226777,-292430059.00325316,375404796.2924946
290,29.921008532023,1.5309983973255077,208152.0,460906631.163517,-274503270.93281865,370247048.4658667
291,29.92120162608442,1.5305853839308339,206001.0,481111734.35840654,-283451311.03198385,388746517.9414518
292,29.91934507705852,1.5301679897100149,203553.5,446026948.8737138,-251403002.43365255,368424442.0351877
293,29.918687037674303,1.5297797571544818,201709.5,435713452.4345438,-251898881.63483578,355518165.5886918
294,29.918413218482442,1.5294024592352173,199616.0,430288004.748625,-250830094.99386674,349616976.81308395
295,29.920418087105546,1.5290697509965177,197769.0,423037053.17377347,-258851922.305579,334598312.4235036
296,29.924024815838646,1.5287453034861875,195342.5,445081134.73352873,-280236498.66278756,345781320.0751409
297,29.924609714159956,1.5283938460121052,193675.0,417232552.585194,-247766920.93252844,335700098.04641235
298,29.927224145582407,1.5280957846933678,191455.5,395437132.8417965,-245802205.12540936,309760878.72038776
299,29.930726666592243,1.527825323575058,189757.5,381181445.7743246,-242048137.53236204,294469002.9862551
300,29.932685312222993,1.5275289112867159,187911.5,380629602.9790697,-233498745.91464904,300594794.23351693
301,29.9345977239389,1.5272537085197726,186000.5,355262131.37212235,-218354624.922309,280236399.7807937
302,29.936644783565956,1.5269613062413352,184714.0,377662045.83819693,-232226742.14249712,297824379.62761635
303,29.937216234715514,1.52664423006053,182889.5,377225064.3245677,-223948497.3396545,303555299.2355511
304,29.939338126893958,1.526359473677685,180036.5,369915399.94661987,-228009999.01623172,291288248.07445586
305,29.941582077461756,1.5260602181740373,178107.5,388865752.8010632,-239712851.2858827,306193276.59164864
306,29.941651545337017,1.5257352980633034,176739.0,375924594.2547074,-220424933.44354075,304519538.424018
307,29.94199013238103,1.525428726997993,174631.5,360348501.37401766,-212701741.51731703,290876282.2885373
308,29.94220130844671,1.5251242050335765,172716.0,355388602.3946201,-209035782.80404818,287411030.0936625
309,29.941729592955255,1.524813429953769,171780.0,349384539.10654956,-201796838.03213382,285214993.1664337
310,29.944530657354886,1.5245906005916974,169330.0,312098108.67888093,-197627782.53902858,241554318.9629219
311,29.947179557696604,1.5243181223359086,167720.0,366707834.0545841,-228830443.0434125,286550630.5935479
312,29.949563111333386,1.5240405286211283,166074.0,367437565.46169233,-227781992.4342374,288315328.1306848
313,29.952926952149387,1.523769749665011,164830.5,378979909.84642243,-239726473.0560801,293525109.9706718
314,29.955644182958874,1.5234822426735843,163731.0,385428572.3187397,-240040418.78899544,301555603.0108969
315,29.958700290855003,1.5232003924722688,162370.0,385763740.8729826,-242041965.83679384,300382007.6938331
316,29.960186950087976,1.5229067153233282,161158.0,368616484.39882654,-223553339.62022674,293090458.5877778
317,29.957823010113227,1.5225666356304046,159120.0,348291140.45714146,-190001321.32128906,291901038.7393312
318,29.95431317299645,1.522213756005738,156611.0,341392917.36528283,-179104035.8404856,290638724.8334758
319,29.95358390010307,1.5219205763494454,153805.0,325297661.82973117,-185603359.98849007,267151570.37321174
320,29.95142778606047,1.5216189660815616,151623.5,307480898.88638884,-167048049.69404456,258146183.92181915
321,29.94967192491762,1.5213136834272252,149821.5,319232715.0709345,-176115533.5811463,266257103.57282215
322,29.949395356721237,1.5210454314276527,147869.0,304770929.1795385,-176012129.73464566,248807253.63066396
323,29.950234837541352,1.5207550572398323,146531.0,352257625.3381029,-209886669.8237501,282901078.89355135
324,29.950637996667947,1.5204631606182366,144090.5,345370208.2080994,-203530471.6532657,279026751.09441596
325,29.950059927219623,1.5201749862043141,142917.5,321973344.62398845,-184393680.4858742,263942806.76925248
326,29.94754611284411,1.5198598410265,140723.5,316151065.69169194,-169981718.18473035,266566524.194167
327,29.947437400326983,1.5195985431051227,139028.5,300007578.4566539,-174174350.85729477,244270019.92644393
328,29.949971068270646,1.5193700450430474,137075.0,313810069.40434605,-196665804.76295567,244538996.6784429
329,29.952542102691073,1.5191393258764743,135682.5,317038217.3309476,-198774196.23741737,246985931.0943719
330,29.952707544904584,1.51885831160072,133797.5,328538774.89433163,-192439600.58418393,266279414.78091782
331,29.95339940988572,1.518586267497219,132433.5,328413459.4780839,-195294235.4464223,264037046.5820288
332,29.956447899599592,1.5183805959169574,130820.0,297748542.35049695,-189937691.98257828,229298642.90086168
333,29.959411001075136,1.5181917272445729,129546.0,276568793.26526475,-177093311.5219351,212434122.54720187
334,29.962268292883685,1.518000294084883,128464.5,277462135.25698465,-177056956.2805668,213626006.689323
335,29.96467990766507,1.5177840802029707,127235.5,297333118.0162628,-186281979.15498614,231745565.89366323
336,29.96729185975948,1.5175619016833086,125682.0,308482142.63816416,-193864016.24745023,239954111.30264264
337,29.96917450989783,1.5173364805938707,123724.5,298021376.148706,-183914222.78736347,234504369.46481097
338,29.967544790772465,1.5170495132745807,122316.5,301551046.44238216,-166577224.12247312,251366389.9851113
339,29.963902668967016,1.5167507583382467,120315.5,277442768.43021685,-140839664.31635213,239036981.88665324
340,29.96066337814437,1.516470040243054,119293.0,264174073.6331792,-135465891.8325234,226797119.315849
341,29.957806111732374,1.5162108256243485,117423.0,246574005.48601642,-127419574.6200535,211099484.09473357
342,29.955869252324543,1.5159751768476923,115888.0,236604379.17071185,-126906191.73096068,199690887.98215765
343,29.95486313905734,1.5157631808047443,114030.0,226890529.08479494,-126519380.04108648,188340539.0838555
344,29.953848548869153,1.5155563071928473,112676.5,220673029.8683261,-122844280.2428171,183319035.89887047
345,29.952395278695015,1.5153552816047877,111711.5,205505915.58242297,-111507937.13234514,172622887.52033702
346,29.95196474952934,1.515149194536443,110195.0,230954683.95677835,-132058638.86811309,189474488.89461786
347,29.952379624540846,1.514968425299389,108556.5,217958753.6028452,-129115738.1955535,175599386.16727298
348,29.952468879186643,1.5147886299521882,107726.0,210552941.45465654,-122994519.85768105,170894380.36455888
349,29.95124956199362,1.5145991954465001,106086.5,196629037.1771828,-107594736.26666182,164579315.1915921
350,29.94990045972974,1.5144058810311243,105082.5,198698943.47689372,-108166533.52697769,166677146.49462602
351,29.948747273750037,1.5142209924907593,103768.5,192676739.2290882,-105788385.1958964,161037707.99908543
352,29.94797670645594,1.514042251814385,102876.5,192856173.91806605,-108019145.4234886,159766604.89693883
353,29.948188357165844,1.5138756596017309,101585.5,197679168.34959835,-116207054.19899783,159915521.928861
354,29.94831499019431,1.5137190553580973,100578.5,184431402.54858172,-108024413.26920387,149484676.0838088
355,29.94753659680682,1.5135611735264705,99613.0,168542475.0399905,-93825544.91639638,140011903.11451063
356,29.948952846368726,1.5134008865666875,98319.5,213904182.38398883,-132165069.33558007,168188565.86844444
357,29.95136937761858,1.5132280466598735,96790.5,248283136.23086444,-157442694.70087105,191979982.3470205
358,29.953629958350373,1.513038421828792,95337.0,264681710.04221016,-166204753.72903347,205991231.53362608
359,29.9562003365285,1.5128431474117952,93770.5,277319774.3566168,-175235316.9342894,214939156.38650858
360,29.958075057276552,1.512647220405934,91899.0,264132486.13366494,-163856357.72311127,207164341.20008802
361,29.96143069105631,1.512479539696522,90659.0,260760442.75604752,-169630137.81641492,198044502.1976475
362,29.963401683404673,1.5122932901246762,90037.0,255002857.72703236,-159038207.64416832,199332149.83610523
363,29.964016735941446,1.5120968721485457,88391.0,240165253.53616658,-143117462.4304011,192864566.3505194
364,29.965857163861426,1.5119240890196592,87362.0,236759295.2094061,-147713958.43375602,185028512.26739436
365,29.96808781733845,1.5117717219185132,86276.5,220771415.9198218,-140435644.92112494,170346258.3176709
366,29.969030394461686,1.511604769945831,85325.5,212269856.15491515,-128589757.98801108,168888027.91380185
367,29.969984724171443,1.511436904651665,84379.0,213465574.82629648,-129318596.81042385,169835956.60196403
368,29.970587547927817,1.5112733592746581,83205.5,201728374.0297154,-120603842.43148917,161706679.14292622
369,29.971012878852726,1.511116101174337,82185.0,190933770.83409226,-113341138.17744775,153653803.2121768
370,29.969416201793216,1.510931602320809,81090.5,183732714.12460044,-97786855.9813221,155548838.1084228
371,29.968686719575796,1.5107373120630163,79664.5,211598459.873988,-118916070.09953609,175022502.819283
372,29.96881955865663,1.5105590738780015,78166.0,209670003.39522767,-122627729.4050771,170070427.48435125
373,29.968294624952218,1.5103798518509126,76406.0,198152627.30992824,-112277035.03454565,163273791.87634104
374,29.970166411550615,1.5102356150083924,75641.5,204113338.90990692,-128741566.96959728,158391489.84450907
375,29.972659669582843,1.5101113237939043,74754.5,193309589.61971223,-125706221.26726721,146855518.70340592
376,29.974050940581705,1.50997369527737,74184.0,187001427.27430567,-116223508.66712597,146497883.3831053
377,29.976358172003913,1.5098474070556023,72892.5,191870363.55070367,-123870984.89344616,146527183.52103418
378,29.97874214815866,1.5097270983914493,72287.0,186467347.69047236,-121125914.88906619,141769476.60553098
379,29.97881611012778,1.5095775011888517,70597.5,175033116.62756586,-102075244.3507742,142187328.5742749
380,29.98010181572769,1.5094637035263156,69386.5,157063406.77725792,-98187732.74005912,122589081.43813261
381,29.980434861491215,1.5093479709377673,68101.0,140698630.12827235,-83541595.69232388,113211776.37133288
382,29.979893419095916,1.5092265323820033,67407.0,130477683.07839425,-72757498.72979519,108308689.21785426
383,29.97836155844377,1.5090972605591342,66801.0,120834541.02708586,-61398915.896602646,104072856.36489666
384,29.979224470796986,1.5090024867386258,65757.5,126628424.43099685,-78229175.85683765,99573861.62360406
385,29.980229743601146,1.5089141801530437,65077.0,121924107.10816701,-76245380.14296511,95142681.80463763
386,29.98102293200682,1.5088265449577916,64222.5,116935413.39154212,-72233239.92513806,91957870.54389793
387,29.982387886882634,1.5087324866791256,63065.0,135620647.59800634,-86124569.00103636,104764109.6429896
388,29.984225178004685,1.5086472520919056,62485.5,134798038.32778153,-88111645.04815312,102013965.43574968
389,29.986256968493336,1.5085715517978584,62135.5,127665824.58632903,-84943471.00818846,95305663.52734962
390,29.987443667233944,1.5084894017883475,61671.0,118396607.14586322,-75169577.51395945,91472898.7188266
391,29.987844759975513,1.5084010118590523,61198.0,110222481.35197921,-66200592.64508683,88127617.28780985
392,29.988435829532964,1.5083203767261093,60653.5,104935011.4613227,-64156616.968426794,83037853.59433669
393,29.988812514168643,1.5082398293280574,60120.0,100649811.81030704,-60508290.5652684,80430910.66449064
394,29.988598573423307,1.5081472449798783,59587.0,103187494.95131925,-58710920.840949655,84856861.1741931
395,29.989699251026778,1.508084494399536,58688.0,94244755.01966938,-60646282.84298784,72139463.72164002
396,29.98991655116896,1.5080075841720069,58288.0,93321696.07806526,-55380331.38517335,75112967.28631592
397,29.9895255263298,1.5079248243189147,58077.5,88390775.37299234,-49119851.27816184,73485844.76924826
398,29.98912763780624,1.5078451128767014,57645.0,84741412.557363,-46956402.32600051,70542209.22834763
399,29.988391991726687,1.507761744728759,57094.5,82561906.57949454,-43741428.031877756,70022538.45565185
400,29.987272305316928,1.5076744537514126,56622.5,79916811.21140234,-39954796.25023149,69212072.4353881
401,29.985920645419636,1.507590013487877,55812.0,72332485.41173917,-34136608.600126036,63770529.23664081
402,29.984872177021092,1.5075140466651047,55183.5,68144099.90035833,-33502248.811391003,59339848.97022967
403,29.98508447849802,1.507435632975433,54657.5,94942401.19113198,-56273281.0779699,76468146.1829542
404,29.983943033009602,1.507340860162375,54173.5,88200410.59876288,-44673304.27674315,76050038.2300225
405,29.982462231050455,1.507251170748354,53571.0,76102520.6852983,-35542792.56074224,67292670.86124833
406,29.98110361870229,1.5071685504202605,52807.5,70216087.99252036,-32848986.63501381,62058384.526396155
407,29.979965183052023,1.5070901904754441,52019.5,69322073.27933541,-33665439.46587711,60598581.08334643
408,29.979649195121194,1.507020071843292,51277.0,75201745.54443337,-41879928.46505809,62460980.81755778
409,29.978154797681768,1.5069399378658954,50131.0,64904762.69037955,-28913895.38158313,58108647.15132638
410,29.976250906216105,1.5068584400939646,49805.0,59237146.72822041,-22974524.73040922,54600464.88732976
411,29.9748943193032,1.5067874710654257,49411.5,56898732.586961135,-25041817.297348484,51091811.050781235
412,29.973449898009473,1.5067182062125721,49134.0,53393820.96483573,-22432533.851717748,48452879.60706225
413,29.972957256201624,1.50666757463859,48726.0,49330939.55959032,-25822607.894395217,42032541.19565305
414,29.972396535578167,1.5066216127645509,48224.5,42650118.23824725,-21541029.808779925,36810550.396777906
415,29.971730254231357,1.5065747744668534,47994.5,41708572.61976325,-20363411.926527515,36399676.98604785
416,29.97145472346644,1.5065258427203678,47560.5,51456937.04983217,-28312248.128177613,42967813.26154374
417,29.971273865765937,1.5064826394409858,47206.0,46625539.38559817,-26037435.169110864,38678067.33553675
418,29.971431732454214,1.5064460843443492,47010.0,45446365.971942276,-27236527.93175807,36380540.48908943
419,29.972212782638906,1.5064142177065043,46836.5,52291492.47017172,-34515372.440518685,39282174.71131543
420,29.973024811471866,1.5063877428558168,46332.0,46691038.558244504,-31404248.424462542,34551791.017863564
421,29.973865384321407,1.5063644410447987,45943.5,43609156.108854674,-29748327.529302336,31887231.076652132
422,29.974554846672458,1.5063422787365992,45778.5,39283119.97592336,-26455281.655658506,29039311.07245086
423,29.97456160265539,1.5063122434577496,45619.5,34970463.358424,-20318883.661791727,28461838.911803447
424,29.9746762232131,1.5062843958629955,45578.0,34520627.89435903,-20652693.9956809,27661163.766941637
425,29.974814520140644,1.5062569610712604,44924.5,34500648.844623424,-20771637.90827357,27546938.655821413
426,29.974962550543083,1.5062319098588048,44861.0,31927309.241152585,-19331328.964741006,25409698.85372813
427,29.975124962811183,1.5062073707052188,44686.5,31614207.253047336,-19227154.472011805,25095310.93945694
428,29.975046867317037,1.506169272768515,44535.5,42680015.76535082,-24319344.929686874,35073539.99700498
429,29.97536677036296,1.506139446559589,44194.5,40815370.554803036,-25421891.460960343,31931519.037982427
430,29.975796799730517,1.5061110252209968,44054.5,41356178.19663271,-26322335.716560245,31897776.058157034
431,29.975932566661292,1.5060798237056774,43807.5,38817644.52820635,-23268105.09782382,31070964.1285045
432,29.97597988418857,1.5060547473009345,43429.0,29999939.64673098,-17665214.480051205,24247403.493596807
433,29.976100354133273,1.506031266280082,43459.5,29568989.794822272,-17816588.134771787,23598608.957356215
434,29.976220827834553,1.506007785265888,43459.5,29568847.595591486,-17816385.081686698,23598584.08363451
435,29.97634130529258,1.5059843042583523,43459.5,29568705.396389894,-17816182.028601594,23598559.20903288
436,29.975707056416045,1.5059560347935184,42687.0,21011904.165123694,-8411735.466634981,19254683.146800876
437,29.97545179813527,1.505933927803159,42753.5,20793603.21631355,-10604557.229069486,17886232.15472938
438,29.97543301886039,1.5059156770251874,42590.0,20807382.734390564,-11967346.340308145,17021451.10813199
439,29.975251605774137,1.5058951606435043,42237.5,20338968.206867788,-10770280.747218601,17253251.297829956
440,29.975232353483527,1.5058808177131964,41932.0,16269594.353888983,-9332670.903398395,13326700.80135955
441,29.974991399693362,1.50586301485504,41823.0,16093529.323017744,-7951083.156580932,13992210.787004568
442,29.975178296994315,1.505850466478163,41661.0,18207599.529916115,-11576170.147967972,14053788.291670568
443,29.97530571230273,1.5058399937535085,41563.5,14631519.492714372,-9179319.75610593,11393921.690131277
