反復回数,∂J/∂θ,∂J/∂s,目的関数J
233,58511659.602161705,-549150311.5808479,774196.0
234,77699340.20529902,-533109083.604643,773642.0
235,86800755.94381815,-547271712.4913541,776078.5
236,99508428.72857666,-542884065.4384798,777271.0
237,103724519.11739922,-541660596.2951295,778234.5
238,120039264.80521095,-547201640.6433781,777211.0
239,140097741.08010817,-544909069.4178684,777378.0
240,149533120.25332558,-542880283.5447387,777551.5
241,152709115.5338925,-528637722.51031345,776956.0
242,152464015.86103576,-521480437.2175175,777418.0
243,168766712.1833927,-521354850.6340542,778695.0
244,186751506.56723225,-535502440.3819313,777038.5
245,195812285.2914086,-528397948.7228217,777546.0
246,202467752.29109132,-531254866.8031839,778015.0
247,197993028.01728183,-519776779.7132724,778131.0
248,206740691.10502082,-512533168.33529896,780701.0
249,221448015.81920588,-511792165.96301293,781118.5
250,223287464.27179122,-507471865.9664029,781188.0
251,233134285.3916911,-505046582.8271882,780754.0
252,239429458.2014416,-505770664.40218353,779785.5
253,261659505.3816948,-497536841.20451504,779910.5
254,269082455.62158716,-493932087.7561039,781005.0
255,267015065.64171213,-501406231.1213525,779957.5
256,265544042.0612929,-504942079.51117027,779981.5
257,266578268.50556266,-503435428.46284205,779762.5
258,270739038.94336295,-505322127.6241394,779909.5
259,269931762.452233,-506436267.7574082,780516.5
260,277385829.5280912,-513228644.7021273,779884.0
261,282937855.8531895,-517807401.64617264,779714.5
262,276398232.99473286,-517530106.7091333,780511.5
263,269311594.52019095,-522949635.6674009,780435.0
264,262972901.7968828,-513271057.15286034,780606.5
265,267611250.81601614,-512389020.33148324,780024.0
266,284613437.6939376,-521286497.2028038,781139.5
267,290341290.99280685,-519710665.85285574,783103.0
268,301534976.27211195,-520845072.43736047,782584.5
269,297195465.8105936,-508759803.24843454,782108.0
270,300449333.0812651,-503297020.6686187,781256.0
271,303292121.0748206,-506030229.35381365,782000.0
272,308909261.76110566,-510569923.69997483,782550.0
273,309570373.4806228,-506430044.35037506,783276.0
274,313824003.1560939,-506852862.0556867,783184.5
275,322838138.75384134,-507483696.1868704,782472.0
276,311568061.29365236,-495668133.75665486,781891.0
277,312667324.32211924,-493086019.2825902,782899.0
278,313998860.3702092,-496417628.73767525,784068.0
279,314893209.4308842,-499273141.4489772,783710.0
280,313031236.3184743,-501236259.2326108,784574.5
281,317999204.00078666,-502379629.11568236,784164.0
282,316801511.25047195,-501067333.9914372,783608.0
283,317221993.65879285,-502633559.45208454,784552.0
284,322306273.1959903,-508121554.15307975,785664.5
285,321404392.02755934,-511347670.7432393,785446.0
286,325422469.53975695,-522107656.20605254,785769.5
287,330780217.4081287,-520882720.93697715,786022.0
288,331938594.220253,-517849428.8971345,786463.0
289,338297050.79207766,-519703129.6661288,787495.5
290,334332777.52327615,-515376209.6781078,787477.5
291,334052733.49748135,-504214192.8183851,786965.0
292,338369402.3481014,-505266237.5142925,787183.0
293,332951237.64951706,-507056417.38507986,785968.0
294,330799897.60101604,-510903016.64607495,784073.5
295,328237347.30212855,-515729856.613691,784237.5
296,324153865.73797464,-509081251.6803327,783931.0
297,327567190.7181117,-509754564.45350975,784291.5
298,344066090.02658594,-523382784.60220325,783929.5
299,339538839.1882317,-516712764.8909395,784025.5
300,343702886.11537236,-515971473.2020011,784535.0
301,344279384.70663446,-516781282.33248854,785845.0
302,351574183.0236726,-519311549.2766969,786261.0
303,355712166.5007608,-519879584.6241518,786280.0
304,355414683.2490026,-508177513.96944505,786607.0
305,360304741.868812,-520910194.73881847,786859.5
306,362992351.4173463,-522183763.4940896,786813.0
307,358448738.3637346,-522333877.81326187,787275.5
308,366195965.0305733,-525507634.8118615,786489.5
309,372654462.6339277,-527983760.5521914,786426.0
310,367923827.6488657,-527610350.8396191,786559.5
311,382151298.35966563,-539914669.9201694,787679.5
312,375513862.80114,-540206349.3036431,787424.5
313,392411796.8420315,-559975909.6472154,787464.5
314,391739715.51747346,-567903063.9626074,787274.0
315,393181404.04641575,-562955030.7355947,787066.5
316,390562529.29588693,-564814824.2578661,788552.5
317,382567666.82169175,-567149639.488822,789033.5
318,375914634.0325728,-570818899.2224169,790212.5
319,377984334.5022344,-571285138.7511271,790633.0
320,375873246.0523617,-571527241.4688684,791150.5
321,376090079.9091381,-571305845.484967,791369.0
322,372669554.8869013,-570448444.9867657,790964.5
323,370095789.3245761,-576819205.4880784,789813.0
324,371151877.8340828,-578976446.1313249,788732.0
325,374674193.1150701,-574837375.4633312,789070.5
326,376333833.73642397,-576977501.6924213,791099.5
327,376655182.20307714,-580102520.1478288,790690.5
328,374625489.98528385,-581678611.5473816,790115.0
329,372009380.9291833,-582425348.6617421,792737.5
330,370600176.1152612,-581935141.7982295,793843.0
331,379101446.7592461,-584375604.0184748,793801.5
332,381617371.58004546,-586126203.4292328,794993.0
333,396074100.12101185,-586383526.2351675,795151.0
334,411384029.10270953,-585621325.1607102,794873.0
335,414235446.7854208,-586153188.0476013,795197.5
336,414148596.1880783,-585027060.0888047,795214.5
337,412943561.956496,-587616613.963572,795602.5
338,372891491.38448894,-559323977.5320008,795458.5
339,373357575.9874124,-560054882.0643203,795938.5
340,378094487.0243517,-562704336.5514816,795745.5
341,375724344.7581044,-567248335.5917814,794844.5
342,386277292.73695576,-563559319.5031902,793944.0
343,384925506.9614898,-557143523.7712632,794782.5
344,392794114.5418942,-563104634.4643161,793908.0
345,407433794.262453,-572172038.42885,793952.0
346,410186373.4834032,-569112444.1704458,792922.5
347,410114070.2180375,-564555008.1913632,793174.0
348,412390393.91234374,-562846445.0662757,792533.5
349,407897211.0195777,-563648462.518348,792801.0
350,413991927.65694875,-569371619.020023,793484.5
351,415530129.3045217,-569419903.3823113,793566.0
352,424632385.3816692,-573276888.5089997,793711.0
353,423741174.75372,-577666406.3572528,794687.5
354,421937146.7190253,-577640813.0116929,795132.0
355,427422779.5415446,-577797110.1517307,796134.5
356,421381560.0564248,-572901079.9102037,795839.5
357,422623450.47294825,-573916358.174304,797087.5
358,422095683.5012152,-576250011.4397508,798117.0
359,404484435.27244693,-568427450.0432142,797870.5
360,411035525.2903725,-576073945.7049433,797535.0
361,411044853.37227654,-575180730.4643604,797328.5
362,394214040.1154394,-567336214.8194548,797846.0
363,392243565.8630721,-572137388.8087922,797000.5
364,387856523.6920264,-573375975.7008686,797358.5
365,397326100.81862587,-574454822.1858734,798483.5
366,402903207.89117765,-568958540.5288671,798356.0
367,406569095.27188677,-572398432.3894428,799812.5
368,408416615.1030714,-576478807.2209008,799985.5
369,403196292.403899,-575606427.0884968,800675.0
370,404415029.3907144,-578173561.5583322,801099.0
371,411867253.1313456,-590777860.2616205,801205.5
372,424691674.4641239,-588801352.9943193,802001.0
373,419181050.10920036,-576847695.7419853,803436.0
374,421018134.36864966,-581448638.7977948,804356.5
375,435318227.3685699,-590611565.8962381,804618.0
376,441478551.1149923,-586373707.3497635,805118.5
377,445654471.9037098,-586515459.6515657,804255.0
378,450850920.81021583,-587155573.9760946,804658.5
379,452670628.65085495,-585776383.9273835,803109.0
380,442387349.98076,-580590930.3361981,803771.0
381,448057554.12456846,-583126117.2003115,802553.5
382,461311653.1152535,-589747342.8002864,802609.0
383,460791515.6852128,-586161566.501506,801620.0
384,456687701.4100688,-587761082.8471725,801666.5
385,459059368.8278034,-590398721.4715334,801439.0
386,457182644.4638512,-595948416.8804888,801998.0
387,460766119.4644264,-597865798.3735794,802631.5
388,457457703.3097136,-607093461.6478394,803021.0
389,457118762.0176509,-608169668.2583574,803005.0
390,471376110.2581855,-616399420.1875938,803243.0
391,464986955.2457707,-615370697.514002,803727.5
392,455297316.57979876,-615005676.9334506,803942.5
393,459235341.06455576,-616616285.6229323,803427.5
394,451962444.5685104,-617302899.2504542,803189.0
395,445786136.0620637,-613673456.5852621,803063.5
396,452139842.994188,-610270533.6925068,803139.5
397,461902437.29179746,-615318723.0181662,802437.5
398,460456253.34556174,-615421191.6292956,802091.0
399,463547304.4749182,-611306008.9948828,801167.5
400,464237087.97414005,-609633587.2608137,801171.5
401,452045781.5952354,-603007778.7023325,801413.0
402,453334914.54188263,-603757821.0967208,801831.5
403,456685977.0244638,-606450101.3561603,801912.0
404,455930310.52725714,-609415225.1565155,802039.5
405,458464550.64008266,-608375835.661437,801524.5
406,466745426.60180914,-611830690.6996819,801125.5
407,473092578.13896984,-610702938.8818209,801781.5
408,470129236.5696386,-613635179.6408886,802085.5
409,471470061.7774522,-616950086.6127069,802292.5
410,475246556.69092816,-619906652.1068106,802852.5
411,464905518.64094245,-607197402.883711,804022.0
412,478988141.7186217,-605103231.2648289,804563.5
413,482950615.03290516,-609142778.8754059,803434.5
414,470442353.38682145,-606791177.5882891,803865.0
415,470126067.86696124,-605105077.2395904,803687.0
416,484394268.8266317,-591231005.6544979,803052.0
417,485332241.97908676,-590780432.7440464,802955.0
418,484191122.93054795,-593118373.3512932,804027.0
419,483164557.0391173,-592103296.3756579,804445.0
420,488435845.4461932,-598964446.2746919,803681.0
421,482856095.15590894,-584802300.0613078,802880.0
422,486184479.4305934,-589052159.9639808,802974.5
423,489039614.4224175,-585424663.1810417,802243.0
424,494642507.9650072,-585944245.86726,802088.0
425,496186454.5019981,-587069928.9742651,801948.0
426,495438340.92261034,-588084319.0432032,802178.5
427,494473193.15611756,-588355389.4451003,802414.0
428,504749870.0196087,-592176117.8229672,803061.0
429,509078127.64049375,-592992484.8233644,803314.0
430,513242651.30118686,-595765212.8140244,803731.5
431,512014443.2574622,-598790303.1450946,803506.5
432,506347410.537343,-596728453.5972904,804531.5
433,503049966.8886045,-597662479.6982272,805909.0
434,496952626.8288512,-597345308.6641881,804845.5
435,491305444.1422511,-591417726.817367,805333.0
436,492999684.82428145,-594582386.4752346,805365.0
437,494783756.82533765,-597953598.910822,806335.5
438,495591790.6370296,-590728733.1661599,806487.0
439,489744949.0641359,-591201432.4083486,806555.5
440,482736455.38471806,-592711790.5230784,806080.5
441,481810541.12079614,-593521955.3192588,806570.5
442,495483906.7341743,-598169638.0002974,805954.5
443,498560526.80986995,-601357177.8150196,806372.5
444,506261008.7639826,-605395377.6461022,808525.0
445,510320845.152471,-605375712.9487978,808286.0
446,516022384.7826293,-611509145.849277,807242.0
447,510443227.70985246,-616143710.3293227,807454.0
448,508079941.7072094,-620215770.7134677,807245.5
449,507337919.1459201,-617514378.5874414,808267.5
450,508213101.1077328,-619071553.0712948,809687.0
451,504954846.3225698,-621362774.2153217,809313.5
452,507966958.4620031,-620717948.313299,808786.0
453,515046382.5916115,-618077350.9354427,809074.0
454,517853413.03960794,-619782875.296326,809739.5
455,511148564.2196777,-620948176.218625,809778.0
456,509804015.02816653,-620398768.712153,809998.0
457,525398677.5208113,-625920865.2675365,809667.5
458,522025585.91821826,-625168990.0502654,809522.5
459,529354048.355978,-626893927.651393,809941.5
460,532814049.7466443,-622900127.4015075,810826.5
461,528870563.4737814,-625465825.5359635,810196.5
462,536183780.4267631,-626377636.6625476,810689.5
463,532822647.1794124,-626528341.3694049,811701.0
464,533331886.0672909,-625128914.7521436,811676.0
465,531420759.72306263,-621897559.3758242,812953.5
466,519987355.47102123,-620050833.3922077,813332.5
467,525037501.0253081,-625062538.0790628,813484.0
468,530794248.70972496,-625425763.1295472,813548.5
469,528309924.51602656,-624501733.0772862,814352.0
470,528731167.8562645,-622593167.6621945,814282.0
471,538865322.908328,-624361816.6784462,813932.5
472,540094420.9751387,-620905814.017382,814125.5
473,547924476.5121579,-621674805.9632853,814590.5
474,550014588.7881404,-623429682.1071806,815437.5
475,553631011.9322243,-622100027.1515115,815632.5
476,552437477.2370368,-622798861.772477,816138.0
477,565865548.187407,-639879961.6352633,816553.0
478,576849980.0370092,-641428281.2606497,817209.0
479,570003520.3427236,-639940417.627781,817545.5
480,574612413.8087978,-640527839.797239,816308.0
481,567008520.3868554,-637593779.9763381,817463.0
482,563912662.975748,-632900955.9576638,817254.5
483,567809631.8472168,-632565651.6472628,817569.0
484,573450850.1806872,-632405614.6857804,817384.5
485,566985946.8740671,-628907378.9160689,817496.0
486,563566001.0014644,-632396239.9388604,817608.0
487,566695705.8776534,-633338012.5486497,818057.5
488,570602603.2701583,-633703176.3486806,819363.5
489,549240448.8290768,-625327502.2287416,818694.5
490,550152833.0891769,-633519541.9868449,819128.0
491,547614395.6887659,-634740954.4669226,819682.5
492,550994533.6734927,-632603421.3534887,820426.0
493,553028942.3103395,-632028633.0223373,820742.0
494,551418663.7421982,-633365075.2661247,821441.0
495,549667974.9983153,-637812147.0845523,822220.5
496,553559503.4736447,-637669496.3527355,821103.0
497,557769972.8054914,-637424506.6755741,821498.5
498,560778840.5214951,-637650675.0000947,821898.5
499,560026137.9109886,-640625049.9200286,821762.5
500,554372001.1721218,-638620729.7813157,822713.0
501,554522473.8751253,-641038266.9891506,823749.5
502,554127628.5002475,-642112110.0956056,824484.5
503,560531069.4042187,-641636039.052572,825492.0
504,562649593.029522,-643346177.7945518,825802.5
505,560073532.6438562,-629397629.2715745,827123.5
506,577582461.7756332,-631153686.4268218,826900.5
507,586331819.3202121,-628285285.3431273,826962.5
508,594354307.2725214,-629810774.8545513,827278.5
509,598641226.2945935,-626564288.3900387,827184.0
510,600020927.6237563,-625814352.6239252,826975.5
511,593661964.653101,-625757348.6765623,827411.5
512,595495603.4870987,-632052052.8799231,825923.5
513,598631596.7690437,-631907483.489143,826566.5
514,592949005.6979901,-631555787.5142149,826340.0
515,600992235.6433319,-641794414.8855484,826170.0
516,594994215.7457404,-643890237.6613503,827526.5
517,597244142.2500069,-641417429.355276,827064.5
518,602324331.9378229,-639828770.9948025,826687.0
519,605805405.8338681,-643574822.8631698,825588.5
520,605788336.4043306,-648170826.2676045,826758.5
521,598301662.2649558,-645918525.0079008,826794.5
522,602035915.7722977,-645609666.9614938,826317.5
523,607258485.9946407,-646848859.0820522,827423.0
524,597536210.1940832,-643155204.6844636,827954.5
525,593957978.002912,-643571046.9471562,827513.5
526,594392697.872758,-643115777.0249609,827768.0
527,588034134.1899743,-644475743.564901,828091.0
528,598551569.2526808,-647647496.8453779,828289.0
529,599851820.8724892,-648301050.4101354,828703.5
530,599480762.9639554,-650326818.8678992,828321.0
531,605453503.0728418,-652383498.5859993,827879.0
532,602672694.7855067,-653179072.8161393,827641.0
533,594772214.1911459,-650765683.560647,827444.0
534,596910365.2958828,-649704858.4418361,827563.5
535,599151152.6543367,-647992963.7188361,826946.5
536,579268483.3243806,-634832144.5201943,827136.5
537,578834120.913208,-631701653.5850171,826998.0
538,590455971.207272,-643810723.4330535,826734.0
539,583974089.5303417,-645887861.7121242,827070.5
540,591201436.3477758,-651854959.0769047,827307.5
541,598811486.0529163,-651022436.7321017,826937.0
542,597488319.9615664,-649289316.5909445,826592.5
543,599537529.5650704,-651140622.7172136,825983.0
544,602143887.2458985,-653378964.0987673,827713.0
545,600148827.7546169,-653998431.9412044,827683.5
546,603087634.7117317,-654324810.9247136,827519.5
547,602479735.2797655,-653104754.0090524,827155.0
548,602889812.7518312,-655958668.190669,827179.0
549,603761113.6895738,-655936963.6703476,827241.0
550,598257118.7232828,-657119062.1787344,826928.0
551,587879713.3374496,-658041401.4665477,826168.5
552,588659282.5542185,-659474027.871805,826310.5
553,589203714.3739386,-657260515.6937811,825973.0
554,603904239.073718,-659680181.1216111,825928.0
555,608013086.6131599,-659784323.4855427,824328.5
556,605514398.1068745,-658642090.5220826,823200.0
557,617414732.5928497,-659286114.9047244,823542.5
558,611420107.0748866,-663305238.6671044,823663.0
559,614359861.6226921,-663188602.0566458,823016.0
560,621108369.7100492,-662866462.630324,823093.5
561,625001149.6215351,-663032697.6871176,823870.0
562,621092920.6676054,-665821443.3113054,824362.5
563,620094690.6514151,-669716600.4861934,823896.0
564,623246166.6853609,-666949652.0900329,822936.0
565,629611818.0336301,-669101398.246823,822748.0
566,655806675.550183,-678696722.4327952,823374.0
