反復回数,∂J/∂θ,∂J/∂s,目的関数J
137,-1528396547.495741,-693377488.159231,919324.0
138,-1501590723.13453,-677547445.7766471,919745.5
139,-1499865298.7923937,-675325301.0378335,919115.0
140,-1508853513.7536712,-682519489.9241307,920827.5
141,-1513832922.470357,-688218117.7755376,921746.0
142,-1518712815.4262905,-687402503.1918377,920868.5
143,-1515971527.7619848,-684916352.0341516,920905.0
144,-1503435346.847337,-680504517.5698116,919303.5
145,-1472746797.9206753,-668768532.4455957,918782.5
146,-1460405463.7906451,-665423194.3507953,919083.0
147,-1477280052.5881026,-673806973.3718109,918915.0
148,-1480127476.7748485,-668307325.2197626,920434.5
149,-1488370932.97061,-675047311.4996146,920975.0
150,-1488301056.7972672,-677544802.5224738,920399.5
151,-1490780813.4416232,-674986898.3702209,920634.5
152,-1490812471.3382826,-678592601.2465947,919027.0
153,-1519319461.2071056,-690437599.7501806,919176.5
154,-1530358003.2223039,-686681253.710319,920044.0
155,-1529617667.397276,-691972057.0106175,920560.5
156,-1527908068.396406,-693664700.8630482,921143.0
157,-1535473425.1555133,-694521660.4805455,922198.0
158,-1522544434.8883922,-698769303.3612602,921392.0
159,-1527832236.4981833,-697416299.3856683,919324.0
160,-1520068032.2501686,-693888081.7484534,919654.0
161,-1539997102.138907,-692674137.1511304,920009.5
162,-1525644457.4307444,-687902896.0769994,919592.5
163,-1531217521.4798,-690016669.9421475,918378.5
164,-1495056116.1626353,-676737536.9660027,917438.0
165,-1491074512.0770679,-672499895.3994246,915486.5
166,-1487036882.4718575,-672046271.4187305,915783.0
167,-1498466267.9386494,-683902822.2154803,915401.0
168,-1501405008.010765,-685447484.7186553,914639.0
169,-1506164287.8083065,-686118507.2401199,914233.0
170,-1515837793.689468,-686558744.9843134,914131.5
171,-1494820746.0986044,-667430306.3845632,917142.5
172,-1483488803.632538,-666604579.8109825,917592.5
173,-1485438385.6811357,-666478243.6044906,918220.5
174,-1495781175.005508,-663108687.6572932,919388.0
175,-1494499568.7857766,-659784509.1667414,918827.5
176,-1501660739.5350566,-660141686.8211036,918293.0
177,-1500641569.2566957,-665371569.2920179,918208.0
178,-1500333816.248336,-659709582.8435326,918268.5
179,-1497382240.4429672,-658769000.4478998,917942.0
180,-1502447549.2729862,-656005516.8607645,919189.0
181,-1527480809.1449137,-665888420.1722324,919279.0
182,-1523815653.4013124,-665222102.555303,920485.5
183,-1509117949.315024,-659138968.1569136,917983.0
184,-1503472985.0411243,-662797378.3032334,917938.5
185,-1496814427.2459555,-657572758.7434411,918023.0
186,-1509693329.4066904,-658304447.249155,917509.0
187,-1545210109.0726914,-673233699.4464467,916124.0
188,-1542972429.7058163,-673479675.736799,916240.5
189,-1554326258.8230178,-676270002.398127,915733.5
190,-1554841436.7447963,-673534244.1429726,918154.0
191,-1564323612.1146927,-677977602.4569923,918750.5
192,-1530823685.497373,-666228620.5622597,918782.0
193,-1536323023.1054187,-666265762.543497,919736.5
194,-1530280431.4882317,-663568613.9080236,918779.5
195,-1528687239.1435626,-661539304.9690125,919139.5
196,-1515402026.4465866,-651374969.9235301,919284.0
197,-1512984440.2023566,-649252017.3046241,918947.5
198,-1518444437.082776,-655071434.7525306,920055.0
199,-1516829447.623607,-658823836.6793327,918935.5
200,-1519148607.394264,-660312270.4205527,918156.0
201,-1517596573.102077,-659069768.9461607,916264.5
202,-1503833039.2077937,-646016046.7638662,915523.5
203,-1503780847.211598,-644321790.2116011,916018.5
204,-1508036208.2245188,-645386260.6540639,914866.0
