反復回数,∂J/∂θ,∂J/∂s,目的関数J
544,-54809989398.82521,-480650558674.26355,884309.5
545,-54800794494.761345,-480667853322.6211,884421.5
546,-54814094387.24958,-480715998917.85516,884427.0
547,-54805600544.30769,-480749834586.9728,884477.5
548,-54785775848.60656,-480509381361.292,884313.0
549,-54781803800.78317,-480561748414.8723,884443.5
550,-54742141148.14887,-480617294036.1775,884259.0
551,-54706645708.198746,-478403794376.9297,883989.0
552,-54729584205.762344,-478395512714.80444,884245.5
553,-54713562335.59025,-478226834072.1909,883899.5
554,-54783052365.44694,-478277743593.9877,883561.5
555,-54745689699.30304,-478116451700.8932,883427.5
556,-54713366426.36372,-478241248078.7976,883367.5
