反復回数,回転角度θ（度）,スケールs,目的関数値J,勾配ノルム,∂J/∂θ,∂J/∂s
274,0.11943134907418021,1.0030201429315164,884479.0,482483360942.4041,-55289892976.11077,-479304935631.76294
275,0.11986433213247127,1.0030311331981598,884479.0,482483427863.494,-55286865682.3435,-479305352198.2932
276,0.1202973057023122,1.0030421235220834,884479.0,482483494767.66797,-55283838388.577034,-479305768728.32227
277,0.12073026978396538,1.0030531139032852,884479.0,482483561654.92804,-55280811094.81136,-479306185221.85223
278,0.12116322437769327,1.0030641043417634,884479.0,482483628525.27606,-55277783801.046486,-479306601678.885
279,0.1215961694837583,1.003075094837516,884479.0,482483695378.7139,-55274756507.28238,-479307018099.4226
280,0.12202910510242289,1.0030860853905412,884479.0,482483762215.2436,-55271729213.519066,-479307434483.46716
281,0.12246203123394944,1.003097076000837,884479.0,482483829034.8672,-55268701919.75652,-479307850831.02075
282,0.12289494787860039,1.0031080666684018,884479.0,482483895837.5863,-55265674625.994774,-479308267142.0852
283,0.12332785503663811,1.0031190573932334,884479.0,482483962623.40314,-55262647332.23381,-479308683416.6627
284,0.123760752708325,1.00313004817533,884479.0,482484029392.31946,-55259620038.47362,-479309099654.75525
285,0.12419364089392346,1.0031410390146898,884479.0,482484096144.3373,-55256592744.71425,-479309515856.36487
286,0.12462651959369585,1.0031520299113108,884479.0,482484162879.45844,-55253565450.955635,-479309932021.4935
287,0.12505938880790454,1.0031630208651912,884479.0,482484229597.68506,-55250538157.19782,-479310348150.14343
288,0.12549224853681193,1.003174011876329,884479.0,482484296299.01874,-55247510863.44076,-479310764242.3163
289,0.1259250987806803,1.0031850029447227,884479.0,482484362983.4617,-55244483569.6845,-479311180298.0144
290,0.12635793953977212,1.00319599407037,884479.0,482484429651.01575,-55241456275.92906,-479311596317.23975
291,0.1267907708143496,1.0032069852532692,884479.0,482484496301.68274,-55238428982.17438,-479312012299.9942
292,0.1272235926046752,1.0032179764934184,884479.0,482484562935.4647,-55235401688.42049,-479312428246.2799
293,0.12765640491101116,1.0032289677908157,884479.0,482484629552.3636,-55232374394.667366,-479312844156.09894
294,0.12808920773361984,1.0032399591454593,884479.0,482484696152.3812,-55229347100.91502,-479313260029.45325
295,0.12852200107276351,1.0032509505573473,884479.0,482484762735.51965,-55226319807.16351,-479313675866.345
296,0.12895478492870455,1.0032619420264777,884479.0,482484829301.78076,-55223292513.412766,-479314091666.776
297,0.12938755930170517,1.0032729335528485,884479.0,482484895851.16626,-55220265219.6628,-479314507430.7483
298,0.12982032419202777,1.0032839251364583,884479.0,482484962383.6784,-55217237925.913605,-479314923158.2641
299,0.13025307959993454,1.0032949167773046,884479.0,482485028899.319,-55214210632.16521,-479315338849.3254
300,0.13068582552568783,1.0033059084753861,884479.0,482485095398.0899,-55211183338.41765,-479315754503.934
301,0.13111856196954985,1.0033169002307005,884479.0,482485161879.993,-55208156044.670784,-479316170122.09204
302,0.1315512889317829,1.0033278920432462,884479.0,482485228345.0304,-55205128750.92476,-479316585703.80176
303,0.13198400641264924,1.003338883913021,884479.0,482485294793.20386,-55202101457.17952,-479317001249.0649
304,0.1324167144124111,1.0033498758400234,884479.0,482485361224.5155,-55199074163.43503,-479317416757.8837
305,0.13284941293133073,1.0033608678242514,884479.0,482485427638.967,-55196046869.69136,-479317832230.26
306,0.13328210196967036,1.0033718598657029,884479.0,482485494036.5604,-55193019575.948494,-479318247666.1959
307,0.13371478152769223,1.0033828519643762,884479.0,482485560417.29767,-55189992282.206345,-479318663065.6935
308,0.13414745160565855,1.0033938441202694,884479.0,482485626781.1807,-55186964988.46503,-479319078428.75476
309,0.13458011220383154,1.0034048363333807,884479.0,482485693128.21136,-55183937694.724495,-479319493755.38165
310,0.1350127633224734,1.003415828603708,884479.0,482485759458.3916,-55180910400.98477,-479319909045.5762
311,0.13544540496184632,1.0034268209312496,884479.0,482485825771.7233,-55177883107.245804,-479320324299.34045
312,0.1358780371222125,1.0034378133160036,884479.0,482485892068.2087,-55174855813.50761,-479320739516.67664
313,0.13631065980383414,1.003448805757968,884479.0,482485958347.84937,-55171828519.77021,-479321154697.58655
314,0.13674327300697345,1.0034597982571412,884479.0,482486024610.6473,-55168801226.03361,-479321569842.0722
315,0.13717587673189252,1.003470790813521,884479.0,482486090856.6044,-55165773932.297775,-479321984950.1357
316,0.1376084709788536,1.0034817834271057,884479.0,482486157085.72266,-55162746638.56272,-479322400021.77905
317,0.13804105574811876,1.0034927760978933,884479.0,482486223298.004,-55159719344.82847,-479322815057.0043
318,0.1384736310399502,1.003503768825882,884479.0,482486289493.4503,-55156692051.09501,-479323230055.81335
319,0.13890619685461003,1.00351476161107,884479.0,482486355672.0636,-55153664757.36235,-479323645018.2085
320,0.13933875319236042,1.0035257544534553,884479.0,482486421833.8457,-55150637463.63043,-479324059944.1915
321,0.13977130005346347,1.0035367473530359,884479.0,482486487978.79846,-55147610169.89932,-479324474833.7644
322,0.14020383743818135,1.00354774030981,884479.0,482486554106.924,-55144582876.168976,-479324889686.9294
323,0.14063636534677612,1.003558733323776,884479.0,482486620218.2241,-55141555582.43944,-479325304503.6884
324,0.1410688837795099,1.003569726394932,884479.0,482486686312.70074,-55138528288.71071,-479325719284.04333
325,0.1415013927366448,1.0035807195232755,884479.0,482486752390.35583,-55135500994.98271,-479326134027.99646
326,0.1419338922184429,1.0035917127088052,884479.0,482486818451.1914,-55132473701.25553,-479326548735.5497
327,0.14236638222516632,1.0036027059515191,884479.0,482486884495.2092,-55129446407.5291,-479326963406.705
328,0.14279886275707707,1.0036136992514153,884479.0,482486950522.41113,-55126419113.803474,-479327378041.46436
329,0.14323133381443726,1.003624692608492,884479.0,482487016532.79926,-55123391820.07867,-479327792639.82996
330,0.14366379539750895,1.003635686022747,884479.0,482487082526.3755,-55120364526.35462,-479328207201.8037
331,0.1440962475065542,1.003646679494179,884479.0,482487148503.1416,-55117337232.63136,-479328621727.3876
332,0.1445286901418351,1.0036576730227855,884479.0,482487214463.09973,-55114309938.90889,-479329036216.58374
333,0.14496112330361358,1.003668666608565,884479.0,482487280406.25165,-55111282645.187195,-479329450669.39417
334,0.1453935469921518,1.0036796602515154,884479.0,482487346332.59924,-55108255351.46629,-479329865085.8208
335,0.14582596120771169,1.003690653951635,884479.0,482487412242.14465,-55105228057.74615,-479330279465.86584
336,0.14625836595055533,1.003701647708922,884479.0,482487478134.88965,-55102200764.0268,-479330693809.5311
337,0.1466907612209447,1.0037126415233744,884479.0,482487544010.83606,-55099173470.308266,-479331108116.8187
338,0.14712314701914184,1.00372363539499,884479.0,482487609869.98596,-55096146176.5905,-479331522387.73065
339,0.14755552334540872,1.0037346293237674,884479.0,482487675712.34125,-55093118882.87351,-479331936622.26904
340,0.14798789020000735,1.0037456233097046,884479.0,482487741537.9038,-55090091589.15731,-479332350820.4358
341,0.14842024758319972,1.0037566173527996,884479.0,482487807346.67554,-55087064295.44193,-479332764982.2329
342,0.14885259549524776,1.0037676114530507,884479.0,482487873138.6583,-55084037001.727264,-479333179107.6624
343,0.14928493393641348,1.0037786056104558,884479.0,482487938913.8543,-55081009708.013435,-479333593196.72656
344,0.14971726290695883,1.0037895998250133,884479.0,482488004672.26514,-55077982414.30038,-479334007249.427
345,0.1501495824071458,1.003800594096721,884479.0,482488070413.8929,-55074955120.58809,-479334421265.76605
346,0.15058189243723627,1.0038115884255772,884479.0,482488136138.73944,-55071927826.8766,-479334835245.7456
347,0.15101419299749227,1.00382258281158,884479.0,482488201846.80676,-55068900533.165886,-479335249189.3677
348,0.15144648408817565,1.0038335772547278,884479.0,482488267538.0967,-55065873239.45601,-479335663096.63434
349,0.1518787657095484,1.0038445717550182,884479.0,482488333212.61127,-55062845945.74685,-479336076967.5476
350,0.15231103786187236,1.0038555663124495,884479.0,482488398870.35236,-55059818652.0385,-479336490802.10956
351,0.15274330054540955,1.00386656092702,884479.0,482488464511.3217,-55056791358.330925,-479336904600.32196
352,0.15317555376042183,1.0038775555987278,884479.0,482488530135.5214,-55053764064.62416,-479337318362.1871
353,0.15360779750717105,1.003888550327571,884479.0,482488595742.9535,-55050736770.918175,-479337732087.70685
354,0.15404003178591913,1.0038995451135475,884479.0,482488661333.6196,-55047709477.21299,-479338145776.8833
355,0.154472256596928,1.0039105399566557,884479.0,482488726907.5219,-55044682183.50855,-479338559429.7185
356,0.1549044719404595,1.0039215348568935,884479.0,482488792464.66223,-55041654889.80492,-479338973046.2145
357,0.15533667781677551,1.0039325298142592,884479.0,482488858005.04224,-55038627596.10205,-479339386626.3729
358,0.15576887422613786,1.0039435248287507,884479.0,482488923528.6645,-55035600302.39997,-479339800170.1965
359,0.15620106116880844,1.0039545199003663,884479.0,482488989035.5303,-55032573008.698685,-479340213677.68665
360,0.1566332386450491,1.0039655150291042,884479.0,482489054525.6417,-55029545714.9982,-479340627148.8456
361,0.1570654066551217,1.0039765102149625,884479.0,482489119999.0009,-55026518421.29848,-479341040583.6754
362,0.157497565199288,1.003987505457939,884479.0,482489185455.6095,-55023491127.59958,-479341453982.17804
363,0.15792971427780989,1.0039985007580323,884479.0,482489250895.46967,-55020463833.9014,-479341867344.3556
364,0.15836185389094917,1.0040094961152402,884479.0,482489316318.583,-55017436540.20407,-479342280670.2099
365,0.15879398403896763,1.0040204915295607,884479.0,482489381724.95184,-55014409246.50748,-479342693959.7433
366,0.15922610472212714,1.0040314870009923,884479.0,482489447114.5778,-55011381952.81168,-479343107212.95746
367,0.15965821594068944,1.004042482529533,884479.0,482489512487.4629,-55008354659.11665,-479343520429.8546
368,0.16009031769491633,1.004053478115181,884479.0,482489577843.609,-55005327365.42241,-479343933610.4367
369,0.1605224099850696,1.0040644737579343,884479.0,482489643183.01807,-55002300071.729004,-479344346754.70575
370,0.16095449281141103,1.004075469457791,884479.0,482489708505.692,-54999272778.03636,-479344759862.66376
371,0.16138656617420238,1.0040864652147492,884479.0,482489773811.6328,-54996245484.344475,-479345172934.31287
372,0.16181863007370545,1.0040974610288071,884479.0,482489839100.8423,-54993218190.65339,-479345585969.6549
373,0.16225068451018196,1.0041084568999628,884479.0,482489904373.3224,-54990190896.96308,-479345998968.692
374,0.16268272948389367,1.0041194528282145,884479.0,482489969629.075,-54987163603.27355,-479346411931.4262
375,0.1631147649951023,1.00413044881356,884479.0,482490034868.10205,-54984136309.58484,-479346824857.8594
376,0.16354679104406963,1.004141444855998,884479.0,482490100090.4057,-54981109015.896866,-479347237747.9939
377,0.16397880763105735,1.0041524409555262,884479.0,482490165295.9875,-54978081722.20975,-479347650601.8313
378,0.16441081475632716,1.0041634371121428,884479.0,482490230484.8495,-54975054428.52335,-479348063419.3739
379,0.16484281242014082,1.004174433325846,884479.0,482490295656.9937,-54972027134.83775,-479348476200.62366
380,0.16527480062276,1.0041854295966337,884479.0,482490360812.4219,-54968999841.15294,-479348888945.5825
381,0.16570677936444642,1.0041964259245044,884479.0,482490425951.1362,-54965972547.46891,-479349301654.2527
382,0.16613874864546177,1.004207422309456,884479.0,482490491073.13837,-54962945253.78569,-479349714326.63605
383,0.16657070846606772,1.0042184187514864,884479.0,482490556178.43024,-54959917960.103195,-479350126962.7345
384,0.16700265882652596,1.0042294152505942,884479.0,482490621267.014,-54956890666.421555,-479350539562.5503
385,0.16743459972709812,1.0042404118067774,884479.0,482490686338.89124,-54953863372.74068,-479350952126.08527
386,0.16786653116804595,1.0042514084200338,884479.0,482490751394.0641,-54950836079.060555,-479351364653.3415
387,0.16829845314963102,1.004262405090362,884479.0,482490816432.5344,-54947808785.38122,-479351777144.32104
388,0.16873036567211502,1.0042734018177597,884479.0,482490881454.30426,-54944781491.70268,-479352189599.02594
389,0.16916226873575957,1.0042843986022252,884479.0,482490946459.37524,-54941754198.02493,-479352602017.45807
390,0.1695941623408263,1.0042953954437566,884479.0,482491011447.7495,-54938726904.347946,-479353014399.6195
391,0.17002604648757688,1.004306392342352,884479.0,482491076419.42896,-54935699610.671776,-479353426745.5123
392,0.1704579211762729,1.0043173892980097,884479.0,482491141374.41547,-54932672316.99636,-479353839055.13855
393,0.17088978640717592,1.0043283863107277,884479.0,482491206312.71094,-54929645023.321754,-479354251328.5001
394,0.17132164218054763,1.004339383380504,884479.0,482491271234.3174,-54926617729.64791,-479354663565.5991
395,0.1717534884966496,1.004350380507337,884479.0,482491336139.2365,-54923590435.974846,-479355075766.4375
396,0.17218532535574338,1.0043613776912248,884479.0,482491401027.4704,-54920563142.30256,-479355487931.0173
397,0.17261715275809061,1.0043723749321654,884479.0,482491465899.02094,-54917535848.63111,-479355900059.34045
398,0.17304897070395284,1.0043833722301567,884479.0,482491530753.8901,-54914508554.96041,-479356312151.4092
399,0.17348077919359164,1.0043943695851971,884479.0,482491595592.07965,-54911481261.29051,-479356724207.22534
400,0.17391257822726858,1.0044053669972848,884479.0,482491660413.5917,-54908453967.621376,-479357136226.791
401,0.17434436780524523,1.0044163644664177,884479.0,482491725218.4281,-54905426673.953026,-479357548210.1083
402,0.1747761479277831,1.004427361992594,884479.0,482491790006.5906,-54902399380.28549,-479357960157.1789
403,0.17520791859514373,1.004438359575812,884479.0,482491854778.08124,-54899372086.61872,-479358372068.0051
404,0.17563967980758868,1.0044493572160695,884479.0,482491919532.9019,-54896344792.952705,-479358783942.58887
405,0.1760714315653795,1.004460354913365,884479.0,482491984271.0546,-54893317499.28749,-479359195780.9321
406,0.17650317386877762,1.0044713526676965,884479.0,482492048992.54114,-54890290205.62306,-479359607583.037
407,0.17693490671804463,1.004482350479062,884479.0,482492113697.3635,-54887262911.959435,-479360019348.90546
408,0.17736663011344203,1.0044933483474598,884479.0,482492178385.5236,-54884235618.29657,-479360431078.53955
409,0.1777983440552313,1.004504346272888,884479.0,482492243057.0233,-54881208324.63453,-479360842771.9412
410,0.17823004854367389,1.0045153442553445,884479.0,482492307711.8645,-54878181030.973236,-479361254429.1124
411,0.17866174357903133,1.0045263422948276,884479.0,482492372350.04926,-54875153737.31271,-479361666050.0554
412,0.17909342916156512,1.0045373403913354,884479.0,482492436971.57935,-54872126443.65302,-479362077634.77203
413,0.1795251052915367,1.004548338544866,884479.0,482492501576.45667,-54869099149.99407,-479362489183.2643
414,0.1799567719692075,1.0045593367554175,884479.0,482492566164.6833,-54866071856.33592,-479362900695.5343
415,0.18038842919483905,1.0045703350229882,884479.0,482492630736.2609,-54863044562.67855,-479363312171.58386
416,0.18082007696869273,1.0045813333475762,884479.0,482492695291.19165,-54860017269.02197,-479363723611.4153
417,0.18125171529102999,1.0045923317291794,884479.0,482492759829.4773,-54856989975.366196,-479364135015.0304
418,0.1816833441621123,1.0046033301677961,884479.0,482492824351.1199,-54853962681.71115,-479364546382.4312
419,0.18211496358220103,1.0046143286634244,884479.0,482492888856.1212,-54850935388.05693,-479364957713.6198
420,0.18254657355155765,1.0046253272160623,884479.0,482492953344.48315,-54847908094.40347,-479365369008.59814
421,0.18297817407044356,1.0046363258257083,884479.0,482493017816.20776,-54844880800.75083,-479365780267.3683
422,0.18340976513912013,1.0046473244923602,884479.0,482493082271.29694,-54841853507.098946,-479366191489.93225
423,0.1838413467578488,1.004658323216016,884479.0,482493146709.7523,-54838826213.44788,-479366602676.2919
424,0.18427291892689093,1.0046693219966742,884479.0,482493211131.57623,-54835798919.79755,-479367013826.4494
425,0.18470448164650796,1.0046803208343327,884479.0,482493275536.7703,-54832771626.14802,-479367424940.40674
426,0.18513603491696118,1.0046913197289897,884479.0,482493339925.3366,-54829744332.49925,-479367836018.1659
427,0.185567578738512,1.0047023186806434,884479.0,482493404297.2769,-54826717038.851295,-479368247059.7289
428,0.1859991131114218,1.0047133176892917,884479.0,482493468652.5933,-54823689745.204124,-479368658065.09784
429,0.18643063803595195,1.004724316754933,884479.0,482493532991.2876,-54820662451.557724,-479369069034.27454
430,0.18686215351236374,1.0047353158775651,884479.0,482493597313.3618,-54817635157.912125,-479369479967.26135
431,0.18729365954091853,1.0047463150571865,884479.0,482493661618.81757,-54814607864.26728,-479369890864.0598
432,0.18772515612187768,1.0047573142937951,884479.0,482493725907.657,-54811580570.62323,-479370301724.67224
433,0.18815664325550246,1.004768313587389,884479.0,482493790179.88196,-54808553276.979965,-479370712549.1006
434,0.18858812094205424,1.0047793129379665,884479.0,482493854435.4945,-54805525983.33748,-479371123337.3469
435,0.18901958918179432,1.0047903123455257,884479.0,482493918674.4964,-54802498689.6958,-479371534089.4132
436,0.18945104797498397,1.0048013118100647,884479.0,482493982896.8894,-54799471396.05491,-479371944805.3013
437,0.18988249732188456,1.0048123113315814,884479.0,482494047102.67584,-54796444102.414764,-479372355485.0135
438,0.19031393722275733,1.0048233109100744,884479.0,482494111291.85736,-54793416808.77542,-479372766128.55164
439,0.19074536767786354,1.0048343105455413,884479.0,482494175464.43585,-54790389515.13686,-479373176735.9177
440,0.19117678868746452,1.0048453102379806,884479.0,482494239620.4134,-54787362221.499084,-479373587307.1139
441,0.19160820025182151,1.0048563099873904,884479.0,482494303759.79175,-54784334927.86209,-479373997842.1421
442,0.19203960237119577,1.0048673097937686,884479.0,482494367882.5728,-54781307634.22587,-479374408341.00415
443,0.19247099504584855,1.0048783096571134,884479.0,482494431988.7585,-54778280340.59047,-479374818803.7023
444,0.19290237827604112,1.0048893095774232,884479.0,482494496078.3509,-54775253046.955826,-479375229230.2385
445,0.19333375206203468,1.0049003095546958,884479.0,482494560151.35187,-54772225753.321945,-479375639620.61487
446,0.1937651164040905,1.0049113095889295,884479.0,482494624207.76294,-54769198459.68885,-479376049974.833
447,0.1941964713024698,1.0049223096801225,884479.0,482494688247.5867,-54766171166.05659,-479376460292.8955
448,0.19462781675743382,1.004933309828273,884479.0,482494752270.8246,-54763143872.425064,-479376870574.8041
449,0.19505915276924374,1.0049443100333786,884479.0,482494816277.4784,-54760116578.794334,-479377280820.5605
450,0.19549047933816072,1.0049553102954378,884479.0,482494880267.55054,-54757089285.1644,-479377691030.16724
451,0.19592179646444605,1.0049663106144489,884479.0,482494944241.04254,-54754061991.53524,-479378101203.626
452,0.19635310414836085,1.0049773109904097,884479.0,482495008197.9563,-54751034697.90687,-479378511340.9387
453,0.19678440239016634,1.0049883114233185,884479.0,482495072138.29407,-54748007404.27926,-479378921442.1078
454,0.19721569119012367,1.0049993119131733,884479.0,482495136062.05743,-54744980110.65247,-479379331507.13495
455,0.19764697054849403,1.0050103124599723,884479.0,482495199969.2484,-54741952817.02644,-479379741536.0222
456,0.19807824046553857,1.0050213130637138,884479.0,482495263859.8689,-54738925523.40118,-479380151528.7716
457,0.19850950094151845,1.0050323137243957,884479.0,482495327733.92084,-54735898229.7767,-479380561485.38525
458,0.1989407519766948,1.0050433144420163,884479.0,482495391591.4062,-54732870936.15305,-479380971405.86505
459,0.1993719935713288,1.0050543152165736,884479.0,482495455432.3267,-54729843642.530136,-479381381290.213
460,0.19980322572568154,1.0050653160480658,884479.0,482495519256.6843,-54726816348.90801,-479381791138.431
461,0.20023444844001417,1.0050763169364911,884479.0,482495583064.4811,-54723789055.28669,-479382200950.52136
462,0.20066566171458777,1.0050873178818476,884479.0,482495646855.7189,-54720761761.666176,-479382610726.48596
463,0.20109686554966352,1.0050983188841331,884479.0,482495710630.39935,-54717734468.04637,-479383020466.32654
464,0.20152805994550246,1.0051093199433463,884479.0,482495774388.5249,-54714707174.42743,-479383430170.04565
465,0.20195924490236572,1.005120321059485,884479.0,482495838130.0971,-54711679880.80919,-479383839837.6449
466,0.2023904204205144,1.0051313222325473,884479.0,482495901855.1178,-54708652587.1918,-479384249469.1262
467,0.20282158650020954,1.0051423234625314,884479.0,482495965563.58923,-54705625293.57518,-479384659064.492
468,0.20325274314171224,1.0051533247494353,884479.0,482496029255.51294,-54702597999.959366,-479385068623.7439
469,0.20368389034528359,1.0051643260932575,884479.0,482496092930.891,-54699570706.344284,-479385478146.8841
470,0.20411502811118462,1.0051753274939956,884479.0,482496156589.7255,-54696543412.73002,-479385887633.9147
471,0.20454615643967639,1.0051863289516483,884479.0,482496220232.01794,-54693516119.116486,-479386297084.8373
472,0.20497727533101992,1.0051973304662134,884479.0,482496283857.7705,-54690488825.50379,-479386706499.6543
473,0.20540838478547632,1.005208332037689,884479.0,482496347466.98517,-54687461531.89185,-479387115878.3677
474,0.20583948480330658,1.0052193336660733,884479.0,482496411059.66345,-54684434238.280716,-479387525220.9791
475,0.2062705753847717,1.0052303353513645,884479.0,482496474635.8079,-54681406944.67034,-479387934527.4912
476,0.20670165653013273,1.0052413370935607,884479.0,482496538195.4199,-54678379651.06078,-479388343797.9054
477,0.20713272823965068,1.00525233889266,884479.0,482496601738.50146,-54675352357.45198,-479388753032.2239
478,0.20756379051358656,1.0052633407486604,884479.0,482496665265.0545,-54672325063.84396,-479389162230.44867
479,0.20799484335220136,1.0052743426615602,884479.0,482496728775.0811,-54669297770.23672,-479389571392.5819
480,0.20842588675575605,1.0052853446313577,884479.0,482496792268.58307,-54666270476.63027,-479389980518.6255
481,0.20885692072451165,1.0052963466580507,884479.0,482496855745.56213,-54663243183.02462,-479390389608.58124
482,0.20928794525872907,1.0053073487416375,884479.0,482496919206.02057,-54660215889.41971,-479390798662.45154
483,0.20971896035866935,1.0053183508821162,884479.0,482496982649.95984,-54657188595.81564,-479391207680.238
484,0.2101499660245934,1.005329353079485,884479.0,482497046077.38226,-54654161302.21229,-479391616661.943
485,0.21058096225676223,1.0053403553337419,884479.0,482497109488.2894,-54651134008.60976,-479392025607.56824
486,0.21101194905543674,1.0053513576448851,884479.0,482497172882.68353,-54648106715.00802,-479392434517.11597
487,0.2114429264208779,1.0053623600129127,884479.0,482497236260.5662,-54645079421.40706,-479392843390.58795
488,0.21187389435334658,1.005373362437823,884479.0,482497299621.93964,-54642052127.80684,-479393252227.98645
489,0.21230485285310377,1.005384364919614,884479.0,482497362966.8055,-54639024834.20744,-479393661029.31323
490,0.2127358019204104,1.0053953674582836,884479.0,482497426295.1658,-54635997540.608864,-479394069794.5705
491,0.2131667415555273,1.0054063700538303,884479.0,482497489607.0224,-54632970247.010994,-479394478523.76013
492,0.21359767175871544,1.005417372706252,884479.0,482497552902.37726,-54629942953.41393,-479394887216.88416
493,0.2140285925302357,1.005428375415547,884479.0,482497616181.23224,-54626915659.81769,-479395295873.9446
494,0.21445950387034898,1.0054393781817135,884479.0,482497679443.5891,-54623888366.22217,-479395704494.9433
495,0.21489040577931615,1.0054503810047493,884479.0,482497742689.45026,-54620861072.62746,-479396113079.8827
496,0.21532129825739804,1.0054613838846527,884479.0,482497805918.817,-54617833779.03352,-479396521628.7643
497,0.2157521813048556,1.005472386821422,884479.0,482497869131.6917,-54614806485.440384,-479396930141.5905
498,0.21618305492194967,1.005483389815055,884479.0,482497932328.076,-54611779191.84806,-479397338618.36304
499,0.21661391910894107,1.0054943928655502,884479.0,482497995507.9718,-54608751898.25644,-479397747059.084
500,0.21704477386609064,1.0055053959729054,884479.0,482498058671.38116,-54605724604.66565,-479398155463.75543
501,0.2174756191936593,1.005516399137119,884479.0,482498121818.3059,-54602697311.07567,-479398563832.3793
502,0.21790645509190779,1.005527402358189,884479.0,482498184948.748,-54599670017.486435,-479398972164.95764
503,0.21833731955947014,1.0055384059497943,884411.5,482522233397.64215,-54600378632.14551,-479423095372.214
504,0.2187681738672956,1.0055494095986968,884419.5,482520100583.36975,-54597146297.33159,-479421316884.40076
505,0.21919900488827843,1.005560414438981,884259.5,482624097367.4098,-54588316268.723595,-479526990988.67505
506,0.21962981130217754,1.0055714184973161,884319.5,482556509232.1148,-54582272895.4949,-479459654285.7864
507,0.22006070531567842,1.0055824229959798,884358.0,482678146643.47144,-54586530812.870415,-479581592537.6954
508,0.22049163281418588,1.0055934271131945,884485.5,482602578533.8869,-54580807197.55277,-479506187961.3443
509,0.2209225428863795,1.005604430873326,884549.5,482630677042.3473,-54577625540.62679,-479534830030.83484
510,0.22135351711823872,1.0056154362583671,884729.0,482839554796.71844,-54582093888.783394,-479744547340.5709
511,0.22178447419895217,1.0056264410595508,884664.5,482852940090.2888,-54576394216.424065,-479758667402.8615
512,0.2222152368382966,1.0056374458365023,884875.0,482845636624.2,-54558266540.32734,-479753378684.44824
513,0.22264566513558645,1.0056484488769626,884845.5,482998793951.0493,-54534161239.06689,-479910262670.1367
514,0.22307598935755604,1.0056594512374575,885376.5,483034708554.32806,-54512732862.26424,-479948842715.60864
515,0.2235063449858283,1.0056704535786531,885327.0,483021698627.1635,-54510606485.54628,-479935990654.22076
516,0.2239366528807455,1.0056814566884777,885539.5,482927500951.86633,-54487834581.898834,-479843773595.3135
517,0.22436695029070947,1.0056924593753862,885527.0,482912352360.4278,-54486149445.23083,-479828719003.8899
518,0.22479725879195384,1.0057034625048002,885527.0,482846080472.03876,-54487691829.63599,-479761845988.4957
519,0.22522754745936668,1.005714465419191,885643.5,482870411798.4321,-54480043439.707924,-479787202264.9155
520,0.22565784202072992,1.0057254699727927,885518.5,482857293335.0369,-54473158001.081474,-479774781313.30237
521,0.22608779007935204,1.0057364740945958,885537.0,482795890703.9744,-54440757855.68883,-479716662171.2678
522,0.22651729944165783,1.0057474817339358,885436.0,482763533364.1256,-54386153501.382996,-479690291181.23627
523,0.22694683787411493,1.0057584938719497,885622.0,482901024154.4886,-54395859253.00165,-479827562386.3031
524,0.22737653463415475,1.0057695050763436,885878.5,482969309853.82495,-54427626606.75418,-479892683547.7237
525,0.2278060856373962,1.0057805184507518,885965.5,483026752312.86725,-54429595376.03513,-479950270962.64575
526,0.22823577570962375,1.0057915342230488,885825.0,482985496092.2627,-54432273150.43272,-479908446555.34644
527,0.2286664012078989,1.0058025884972774,885668.5,484670913748.3181,-54547173161.41041,-481591632541.2317
528,0.2290970103383581,1.005813643659453,885703.5,484664801676.531,-54537628959.123405,-481586562324.6439
529,0.2295275006108761,1.005824710034013,885589.0,485325990534.3804,-54569407388.042,-482248376737.0248
530,0.22995787234032602,1.005835779265776,885525.0,485426827659.2147,-54544622119.95097,-482352660621.9569
531,0.2303885869755249,1.005846831342738,884851.0,484763905997.2808,-54632630502.85663,-481675534195.04175
532,0.23081924594042963,1.005857883154425,884960.0,484774508005.88965,-54622404297.57629,-481687363920.9404
533,0.231250343646564,1.0058689199094306,884772.0,484386487859.6938,-54715085946.63654,-481286327450.61584
534,0.2316815436335884,1.0058799586986356,884751.5,484417474044.0023,-54735664854.33884,-481315173407.3269
535,0.23211236542884303,1.0058909835480474,884707.5,484089968866.182,-54721632909.454384,-480987152477.6769
536,0.23254317548764417,1.005902008795002,884653.5,484094305702.23755,-54719244169.11915,-480991789047.2682
537,0.23297441890715662,1.0059130325689132,885077.5,484164472181.48773,-54781722474.29579,-481055297242.9758
538,0.23340567035814846,1.005924056830563,884824.5,484185128495.9545,-54784024042.28459,-481075824965.6476
539,0.23383657540539,1.0059350747556923,884676.5,483968906367.88837,-54737222341.34293,-480863534509.8277
540,0.23426742826414398,1.0059460918916325,884903.0,483951337291.69946,-54713177757.952126,-480848588482.9558
541,0.2346984267613623,1.0059571093948445,884698.5,483968889828.7922,-54727155759.697014,-480864663647.23395
542,0.23512996918447449,1.0059681262664906,884389.0,483970670204.33575,-54794516576.979126,-480858784437.93567
543,0.23556193091645417,1.0059791436719314,884307.0,483942063839.62225,-54858496857.3558,-480822697546.51196
544,0.23599371454617965,1.0059901586336963,884309.5,483765536692.9118,-54809989398.82521,-480650558674.26355
545,0.2364254325543437,1.0060011745253392,884421.5,483781678337.48505,-54800794494.761345,-480667853322.6211
546,0.23685738131070047,1.006012192038902,884427.0,483831020666.39514,-54814094387.24958,-480715998917.85516
547,0.2372892936010502,1.0060232100958408,884477.5,483863676366.0028,-54805600544.30769,-480749834586.9728
548,0.23772121347224276,1.0060342273159009,884313.0,483622525128.3746,-54785775848.60656,-480509381361.292
