反復回数,∂J/∂θ,∂J/∂s,目的関数J
134,21396314.189326614,-2180962798.7873173,860921.5
135,20946437.70536092,-2176947142.5880175,857691.5
136,21304357.592957236,-2180565581.750256,859279.5
137,22284056.66093453,-2185906753.976361,860005.5
138,23143109.914531596,-2184611227.309749,858771.0
139,21714470.031972207,-2188685780.633948,859807.5
140,22749602.267440617,-2190314598.6395473,861139.0
141,22774057.661246732,-2186932353.0301466,863483.0
142,21212151.43606688,-2184350175.590463,864473.5
143,20862739.326236516,-2180693709.2778425,865507.0
144,21276256.529791247,-2180303193.135289,867025.0
145,24370911.89594265,-2178117083.9894695,866274.5
146,23906705.725209855,-2178786742.820385,870008.5
147,23003149.091126263,-2177604787.3469515,870012.5
148,23419266.49573185,-2174899299.273161,869506.0
149,24456305.992768027,-2176706059.1695647,867886.0
150,24657814.049686268,-2180310265.838689,866594.0
151,24670325.907103658,-2177776339.1753197,869631.0
152,24755085.767164968,-2165729953.871931,872272.0
153,24746584.703253068,-2166012928.8724465,869064.0
154,24721212.554485478,-2164446819.8516545,866167.0
155,24695591.65952479,-2164077278.9205875,866050.5
156,24242863.378093116,-2162001117.0481358,867848.0
157,22877117.34838762,-2163011210.775807,870558.0
158,22300189.12001037,-2162082663.0497265,871241.0
159,22489038.484203696,-2162786771.343193,870815.0
160,23393535.897845834,-2164088246.1214094,868791.0
161,22667848.684296824,-2164630561.118567,867790.5
162,21614244.317511216,-2149032112.9231505,873077.0
163,21538841.747370236,-2143987664.6322577,873766.0
164,22959247.37102227,-2140049262.5044203,872468.0
165,23131264.69944249,-2120527156.9880528,873822.5
166,22811953.35064788,-2116330806.1214857,873441.0
167,23021957.879527643,-2115531658.792726,874965.0
168,25568833.266715035,-2117197041.0290997,873503.0
169,25077159.661467552,-2115299937.9966836,872746.0
170,22578764.659203455,-2116293275.5600173,871337.0
171,23097248.924957752,-2116977785.6506383,871932.0
172,24219492.07641661,-2115788442.821834,871554.5
173,22811217.099991284,-2112027967.3425698,872185.0
174,17846744.441789914,-2105006768.6008945,872026.0
175,16879153.554407243,-2096998199.5073035,870742.5
176,20138639.139214553,-2081028476.6790767,870388.5
177,18306250.608525,-2078607599.8396351,865465.5
178,20069561.700648658,-2073888723.0903406,866018.5
179,19464835.07412749,-2067945917.826086,865914.0
180,19319275.42467881,-2066868454.7353606,866654.5
181,18999419.262404256,-2063765487.7799625,864985.0
182,19415831.707710125,-2064060777.891244,863025.5
183,18701757.590562303,-2060774342.120645,862518.5
184,17360736.802896462,-2059895561.6216314,863281.0
185,17530785.044959452,-2058002835.7320938,864754.5
186,15930586.551509865,-2056284637.1926637,864652.5
187,16024661.363883227,-2056119847.6152558,868804.0
188,14651031.403526518,-2056698660.0354965,869393.5
189,14442285.708248802,-2051575849.6532905,866848.0
190,15875846.183760226,-2038691028.8832486,869437.0
191,16085766.12285648,-2037788404.3784683,868622.5
192,14509186.421544366,-2036489866.379633,867189.5
193,14040623.548365995,-2028249655.1843224,864017.5
194,14193488.130541716,-2027032852.8981376,864147.5
195,15445292.981231507,-2026712882.4698374,864100.5
196,12511079.551771462,-2020393986.4276175,862177.0
197,11903283.24123725,-2017736021.073255,866189.0
198,12851253.919511117,-2019156964.882625,865013.5
199,13453246.877203442,-2019676114.5314991,864952.5
200,15590350.264156364,-2018850431.5006487,865972.0
201,16253457.630196013,-2011633527.8828273,864044.5
202,17531031.6774985,-2011424664.879897,864682.0
203,16840709.89391263,-2012151475.3730943,864811.0
204,16580606.251391139,-2009875710.0358558,864978.5
205,16416545.666939799,-1999673348.411909,867047.0
206,15413157.022274878,-2002209754.7776828,868842.5
207,19036620.945165467,-2003492003.2771168,867006.0
208,18764561.959673703,-2004347611.1581483,865869.0
209,20723885.418823782,-2011197028.8429556,865456.0
210,21720229.7415344,-2008814125.629978,866990.5
211,21694807.763169162,-2007060179.825876,864816.0
212,21747589.112346217,-2007247702.4633305,860625.5
213,21407299.56101308,-2005216363.23175,859754.5
214,21169716.91243089,-2003715789.5914207,860653.5
215,20924526.763914704,-2004704554.5218287,860047.0
