反復回数,∂J/∂θ,∂J/∂s,目的関数J
106,-11556968425.597927,-109248449414.86835,42200137.5
107,-11566102886.621384,-109150322236.7522,42181861.0
108,-11698505711.48152,-109122939409.11307,42176214.0
109,-11630049461.020847,-109298571500.98425,42177604.5
110,-11688883672.856285,-109251870206.45323,42181910.5
111,-11885550288.32632,-109247732138.98056,42173338.5
112,-11470818450.791245,-109113965304.20235,42177363.0
113,-11514465458.996607,-108927250424.78433,42178120.0
114,-11533258171.138542,-108770820931.81624,42182907.0
115,-11517702729.77901,-108501997586.87598,42178891.0
116,-11339894898.907448,-108401275522.06177,42181010.0
117,-11231459753.209007,-108620243174.09508,42193266.0
118,-11272705870.90031,-108603840916.55623,42201677.5
119,-11058408562.465885,-108382695244.83784,42205983.5
120,-10986732749.934875,-108448070393.55524,42198388.0
121,-11139281444.487522,-108327770426.66667,42197230.5
122,-10988848322.866978,-108591435669.2932,42192976.5
123,-11024702626.561413,-108553229409.93584,42194521.0
124,-11108325116.944727,-108327813434.92395,42203423.0
125,-11066606859.945072,-108195472047.61852,42192957.0
126,-11121067167.709755,-108161748293.53764,42191379.0
127,-11143507725.003529,-107935729165.91151,42192015.0
128,-11183749555.936663,-107840747924.38353,42201169.5
129,-11078238015.295034,-107702691181.9912,42204680.0
130,-11015296316.846333,-107695126590.26195,42200651.5
131,-10941005017.824617,-107618794781.60512,42209303.0
132,-10804946326.723986,-107884627365.73831,42211770.0
133,-10763447513.472599,-107663399697.26466,42200245.5
134,-10897736602.055925,-107613248273.41692,42204599.5
135,-10854314399.829678,-107680287992.29614,42192132.0
136,-11051255529.929125,-107479879045.05748,42178452.5
137,-11189989227.413319,-107524463012.94325,42163911.5
138,-11124177595.432043,-107531009503.98752,42160058.5
139,-11195288712.768463,-107325143857.09889,42159037.5
140,-11240768939.77129,-107445362066.22102,42165879.0
141,-11193141587.4695,-107495503289.98706,42174432.5
142,-11312113736.479317,-107314792162.8829,42164490.5
143,-11412997067.35901,-107214124076.3843,42141609.5
144,-11378127298.732069,-107103881900.39816,42146136.0
145,-11200849641.404606,-107252203941.16722,42153248.5
146,-11093045952.783985,-107296589486.28226,42150747.0
147,-11057295130.553402,-106980047064.50455,42156783.0
148,-11016640172.747583,-107197115070.9377,42152046.0
149,-11151988513.161507,-107110667150.46512,42150978.5
150,-11133335533.493752,-107067403481.18204,42154858.5
151,-11204170898.80871,-106606191623.92796,42135041.5
152,-11276635777.205814,-106411601165.78178,42139961.0
153,-11182233333.414585,-106362696558.41508,42133439.5
154,-11285685478.869545,-106209156577.98079,42132105.0
155,-11356848660.588448,-106204062415.45425,42151493.5
156,-11402043611.964743,-106008507824.56166,42158395.0
157,-11206997102.05614,-105994390016.7601,42150018.5
158,-11195862642.312214,-105984520329.76907,42158082.5
159,-11429309851.131449,-105803189862.48425,42160115.0
160,-11166961613.597307,-105968732270.07246,42135853.5
161,-11395429703.280071,-105749552429.44182,42137322.0
162,-11417438849.946081,-105652247605.0007,42156115.0
163,-11461356861.17016,-105606586194.05455,42145469.5
164,-11425396552.440727,-105579799329.55264,42143163.0
165,-11558369116.418215,-105571375983.72823,42131206.5
166,-11359030845.356781,-105360382888.30486,42125934.0
167,-11324102467.434908,-105016717602.56668,42138198.0
168,-11381320960.204035,-104981688677.10847,42131259.5
169,-11438643792.704815,-104882975539.01682,42135810.0
170,-11519369092.44588,-104587403952.00334,42141301.5
171,-11545865804.986496,-104289216826.47197,42120966.0
172,-11627097573.620197,-104201254870.45479,42112048.5
173,-11653868908.08893,-104028246741.94675,42120452.5
174,-11424260594.128397,-104339257085.38586,42110152.0
175,-11555239560.199064,-104220763344.06808,42121141.5
176,-11465631805.301022,-104323688100.9259,42109512.0
177,-11475949589.19547,-104322608121.97227,42123575.0
178,-11406657838.394827,-104283530367.42285,42118789.5
179,-11272555528.84391,-104414540025.59293,42127729.0
180,-11364907853.206268,-103981929585.07939,42104441.5
181,-11430205193.173344,-103766316241.89746,42103729.0
182,-11390428629.468512,-103676819480.10645,42106359.5
183,-11371963529.582558,-103655572504.68123,42100054.0
184,-11517145527.711824,-103805623805.76408,42089557.5
185,-11572896001.696491,-103870459471.82863,42088987.0
186,-11757909671.345928,-103842472272.60371,42105077.5
187,-11910280633.38372,-104016932796.95999,42106528.5
188,-11757598570.981249,-104081881676.99304,42108160.5
189,-11849526632.726812,-103929750340.09529,42108986.5
190,-11816478880.943575,-103960597659.51079,42099376.5
191,-11860498881.990458,-103988522432.37218,42097335.0
192,-11830570238.82968,-103786715272.94383,42089033.5
193,-11879851486.210546,-103750146725.18225,42093138.5
194,-11986416662.10762,-103702187587.11127,42089118.0
195,-12135994990.708616,-103258702506.12589,42106073.5
196,-12112962550.573862,-103353456938.91975,42092104.5
197,-12181292997.095413,-103214504273.34775,42112273.5
198,-12243386417.686142,-103321215788.33205,42104493.0
199,-12442342646.142149,-103191198701.48207,42102087.0
200,-12309148720.974615,-102789725819.19916,42108901.0
201,-12475963279.143135,-102781178946.60161,42101750.5
202,-12145380535.24033,-102971391630.78534,42095152.5
203,-12138130166.863325,-102799719551.43124,42094119.0
204,-12268427286.22017,-102677800894.72064,42094847.0
205,-12355318853.610676,-102499937405.02472,42100817.0
206,-12278888250.459631,-102274877910.90845,42108421.5
207,-12191816350.725222,-102111332016.0915,42098424.5
208,-12230519110.479721,-102388391776.73141,42099563.0
209,-12298084017.3526,-102269959488.22813,42107607.5
210,-12383686849.559599,-101774507886.85753,42100277.5
211,-12270935682.465996,-101672222975.56224,42099791.5
212,-12149762699.196123,-101745188875.76535,42099337.5
213,-12279034174.78134,-101758796904.59259,42099242.5
214,-12257697036.529387,-101773533508.82808,42095862.5
215,-12501393492.653818,-101510469027.18771,42103799.5
216,-12465359347.217123,-101364828250.0291,42105036.5
217,-12792327744.824821,-101315452279.10263,42127456.5
218,-12671983308.524237,-101182881339.87207,42119315.0
219,-12592042397.97758,-100961242536.17215,42116435.0
220,-12668532905.583782,-100630513677.24435,42130342.5
221,-12626858390.267275,-100619332129.1094,42122534.5
222,-12751180221.258488,-100623796551.25052,42130782.0
223,-12561700506.560436,-100575076165.65181,42113224.5
224,-12625480877.768658,-100518289005.73764,42112875.5
225,-12518255025.424782,-100366241382.1763,42117592.5
226,-12549875907.250502,-100123558972.05797,42130135.0
227,-12588700943.075294,-99639612312.251,42138320.0
228,-12691118862.572653,-99448409028.84177,42145691.0
229,-12935342460.717693,-99079957705.9953,42147380.5
230,-12948451395.111383,-98903901302.53409,42145605.5
231,-12690576928.876114,-98839232226.26187,42143660.0
232,-12517850553.517616,-98879057379.8243,42131059.0
233,-12309526530.159184,-99072363937.77235,42126917.5
234,-12280542681.705915,-98809027090.73938,42139762.5
235,-12378518554.139112,-98626346234.57918,42147647.0
236,-12533200470.74019,-98954098334.48651,42140143.0
237,-12526300201.774895,-98852325168.53838,42139778.5
238,-12468530727.526224,-98747655098.24918,42137087.5
239,-12490411946.810045,-98518312674.81003,42149333.0
240,-12363543543.921967,-98263988421.75238,42152221.5
241,-12399889692.890608,-98037923595.85944,42152181.0
242,-12383227975.880018,-98170865979.15327,42143109.5
243,-12274189938.745085,-98204662409.72191,42148373.5
244,-12260400373.909328,-98227747885.66637,42147819.5
245,-12078947669.126999,-97947136365.73729,42138543.0
246,-12102131700.108776,-97797616036.09067,42141163.5
247,-12220050992.081858,-97697450760.19748,42128214.0
248,-12280293852.043604,-97765650312.94447,42142903.5
249,-12178516214.621773,-97606014683.30727,42132381.0
250,-12089850252.786264,-97483190321.25032,42135530.5
251,-12054600192.147709,-97662957536.51338,42153844.5
252,-12246039480.947693,-97199438401.88199,42143967.5
253,-12261630000.959438,-97244608344.9713,42127469.0
254,-12254848431.061825,-97088177707.36435,42134758.0
255,-12137044501.648508,-97359178466.3257,42128131.5
256,-12213145036.498362,-97300067512.59045,42139832.0
257,-12292873479.232073,-97308901848.10562,42136362.0
258,-12268683223.68456,-97377085197.49605,42122234.0
259,-12349756482.366379,-97484195274.53017,42124581.5
260,-12397234984.077778,-97698589131.0011,42137163.5
261,-12359062833.214098,-97632340326.44765,42137690.0
262,-12479752897.673376,-97506509453.86353,42127921.0
263,-12462841672.254261,-97558172015.55878,42151052.5
264,-12451165002.015064,-97313315767.20416,42138640.5
265,-12284088692.158773,-97333152323.58185,42131759.0
266,-12313058847.839937,-97240121374.32346,42140175.0
267,-12340169834.36753,-97535036652.28142,42147588.0
268,-12154217235.415276,-97622624297.3472,42151958.5
269,-12308928640.30439,-97386508729.72621,42161056.0
270,-12222575753.039211,-97472239013.27628,42170899.5
271,-12335251444.253635,-97535447366.6019,42174254.0
272,-12422573295.499802,-97391386460.25604,42184918.0
273,-12720593058.431465,-96948619280.97824,42173115.5
274,-12601193990.136522,-97015071791.1858,42162780.5
275,-12646161822.782366,-97018439825.78574,42159057.5
276,-12700456052.909962,-96819048343.16551,42159210.5
277,-12844671389.137794,-96808936891.06001,42154159.0
278,-12794777851.807808,-96971880803.1293,42156840.0
279,-12641094986.313858,-97200609428.3623,42165955.5
280,-12369607951.589077,-97271278588.62459,42170266.5
281,-12500348823.13742,-97064620559.16724,42167970.0
282,-12454541848.047457,-97252385989.41524,42171754.5
283,-12667607305.619589,-97273942978.65489,42194234.0
284,-12759553168.98174,-96912811355.53676,42197724.5
285,-12727416680.28146,-96846509485.44957,42194332.5
286,-12857232141.81151,-96759298086.76666,42192397.5
287,-12863301908.027056,-96726484576.22589,42186915.5
288,-12905897352.018705,-96677900969.27649,42178684.5
289,-12844394038.85503,-96782468778.01053,42185405.0
290,-12775125827.598389,-96581408612.12788,42175484.5
291,-12496090264.848017,-96552844794.68532,42164285.5
292,-12562419924.800535,-96604050395.48228,42166852.0
293,-12610242382.74612,-96666030837.71053,42167944.0
294,-12782240492.092087,-96620498692.75757,42173203.0
295,-12905329592.771166,-96673642885.70296,42183260.0
296,-12832438859.821192,-96539530624.98785,42170048.0
297,-12662291261.169523,-96541559792.38184,42176049.5
298,-12880195770.148733,-96804898768.53848,42175500.0
299,-12926720690.583462,-96685047703.72533,42181910.5
300,-13047570619.387589,-96455067044.63136,42177061.5
301,-13109731575.574741,-96372484324.43163,42170802.0
302,-12995464693.468296,-96416186395.4812,42174275.0
303,-12997429509.867424,-96351845907.28975,42163125.0
304,-13155658054.457142,-96085483375.8917,42163941.0
305,-13051445014.004879,-96316397220.37984,42173254.0
306,-13030687745.166063,-96169111219.97482,42169746.5
307,-12918341147.041285,-96071390982.397,42174084.0
308,-13047937792.305168,-96043433347.75708,42180479.0
309,-12905385244.350037,-95812369522.65015,42186105.0
310,-12867084345.575106,-95879394516.6387,42182781.5
311,-12738995188.679008,-95819150636.77032,42190020.0
312,-12708893680.037777,-95959136516.8002,42206096.5
313,-12661395411.630121,-95982693133.09483,42209841.0
314,-12822467096.46331,-96111148125.8761,42221566.0
315,-12758814961.400623,-95825536281.89604,42221121.0
316,-12751117873.00935,-95818688931.35146,42209459.5
317,-12782042881.73554,-95772150241.10365,42214155.0
318,-12903358628.619282,-95658934265.6543,42209145.5
319,-12967449747.364594,-95543928676.73883,42220813.0
320,-12861014477.727358,-95464278294.88852,42222060.5
321,-12709479060.740412,-95516786874.03265,42207799.0
322,-12653957341.643251,-95446843103.40833,42210971.0
323,-12553308335.394438,-95519125538.85695,42207087.5
324,-12562420552.1441,-95450830293.32254,42189005.5
325,-12688331777.801033,-95502200439.67613,42188746.0
326,-12567040236.530874,-95346877347.42905,42191971.0
327,-12754078103.717836,-95317480039.2738,42182341.0
328,-12890641478.68765,-95541808244.51173,42175903.0
329,-12711328789.142815,-95411336258.14899,42187815.5
330,-12840276559.448654,-95158980601.4812,42195659.5
331,-12643526514.193304,-95201768843.63971,42191163.5
332,-12781034124.244879,-95031072342.6374,42198969.5
333,-12852172960.159157,-95055012153.54369,42193542.5
334,-13012200654.775888,-94994422464.88155,42200057.5
335,-13038232695.307386,-94979150904.18874,42198073.0
336,-13146042819.375685,-95070526654.0236,42192545.0
337,-12868452303.219458,-95345922871.0877,42205693.0
338,-12908453657.116869,-95278043597.95985,42208209.0
339,-12628745615.92203,-95515007848.62083,42221383.5
340,-12643706544.776657,-95497321529.97795,42224693.0
341,-12800844756.805489,-95767201659.42453,42232664.0
342,-12759916139.259766,-95612855495.42264,42214212.5
343,-12658040219.150766,-95600450201.61194,42209657.0
344,-12565399817.494436,-95760286294.2065,42202455.5
345,-12542129055.970522,-95713464932.4619,42201488.0
346,-12487783815.332325,-95301059968.32465,42202366.0
347,-12528361384.637714,-95171596400.67447,42214198.5
348,-12492157356.576471,-95123320262.566,42216834.0
349,-12319439372.17159,-95285186280.6696,42219490.0
350,-12227255492.76384,-95397490549.57993,42220873.0
351,-12357478620.634804,-95361275530.95694,42218944.5
352,-12380486948.763578,-95505556290.2074,42215731.0
353,-12413143406.084703,-95123808207.14505,42214397.0
354,-12488435285.447218,-95002439313.60283,42225866.0
355,-12369667024.270895,-94996076670.28201,42225374.5
356,-12323620151.145838,-95301819256.40056,42226368.5
357,-12373043518.887697,-95302239542.59917,42218829.5
358,-12750946954.1464,-95138523368.5218,42226660.0
359,-12694642409.541126,-95327147264.18834,42232557.0
360,-12581009744.636656,-95533046913.53905,42232862.5
361,-12611642324.888992,-95397089195.02162,42235454.0
362,-12621458110.886547,-95395914465.49702,42232408.5
363,-12570919633.335987,-95383116963.67546,42252884.5
364,-12577821884.785398,-95182307627.65808,42254284.5
365,-12491268323.756397,-94750896187.15103,42254877.5
366,-12390786045.866879,-94810685149.0585,42256965.5
367,-12469418241.40168,-94894609371.32721,42253209.0
368,-12411814795.318237,-95217656409.29341,42244393.5
369,-12278831304.345146,-94925205675.60977,42249891.5
370,-12267362062.124874,-94994909218.9908,42249406.0
371,-12249361619.041277,-95048550693.59952,42246456.0
372,-12163106247.368853,-95216323068.83258,42242555.5
373,-12118203751.751928,-95303894626.47412,42251667.5
374,-12417140932.941175,-95263949250.90775,42268996.0
375,-12503507097.798025,-95215333238.99779,42252612.0
376,-12366764157.531738,-94995915249.98447,42256207.5
377,-12442641155.47949,-94949861398.33846,42270456.0
378,-12463034431.24116,-94899496320.24893,42263620.5
379,-12561509083.225006,-94806157843.96948,42268506.0
380,-12615140918.002726,-94875590390.81442,42259248.0
381,-12501389779.422842,-94829587863.52275,42255477.5
382,-12372287205.164787,-94802808136.08514,42263224.5
383,-12306468329.929787,-94990717009.3012,42261184.5
384,-12305272999.688427,-94919222382.55363,42255204.5
385,-12235571991.283094,-94944064280.25175,42243209.0
386,-12179279759.345188,-94813122294.49806,42258942.0
387,-12189670349.541027,-94650514878.09508,42253964.5
388,-12165545899.645128,-95017284352.46338,42239893.0
389,-12114403505.903038,-95023776214.3067,42242036.5
390,-12278812165.409327,-94818103462.13104,42238073.5
391,-12115235327.020828,-95218334894.52454,42226670.0
392,-12072652115.573404,-95388776586.73143,42221729.0
393,-12269767312.621,-95345269486.87714,42227721.5
394,-12268529102.923542,-95449655905.38403,42229295.5
395,-12456333049.203928,-95498684476.89937,42239639.0
396,-12455913340.707005,-95571027914.38716,42242686.0
397,-12516330677.372799,-95616240314.14717,42250233.5
398,-12624848902.470406,-95688436571.69432,42258591.0
399,-12519962158.042858,-95611370211.79489,42260685.5
400,-12537170238.076262,-95774694356.8762,42262716.0
401,-12391160435.871704,-95520256451.95079,42261234.0
402,-12302182565.345133,-95598561731.94409,42269232.5
403,-12398528399.928434,-96003220526.02078,42266753.5
404,-12469321347.69415,-96014178290.28775,42270117.0
405,-12394382583.371256,-95645005166.89127,42257200.5
406,-12332292557.56573,-95757760996.29845,42257767.0
407,-12276259293.331041,-95735276204.49915,42248117.0
408,-12195419803.249783,-95824965453.00621,42254501.0
409,-12342763038.228376,-95891628705.00912,42248647.5
410,-12482531054.438028,-95728684811.68852,42250334.5
411,-12589234952.875126,-95462385569.26979,42254657.0
412,-12453880043.299906,-95593012957.97972,42259873.5
413,-12212255225.855429,-95818989181.70226,42266744.0
414,-12337187249.830605,-95825258690.7155,42264188.0
415,-12323670012.282053,-95852758486.84097,42266401.0
416,-12410928268.408484,-95867599016.96902,42252403.5
417,-12404083357.124735,-95808916959.4772,42236919.5
418,-12571059011.107336,-95823686269.01294,42228665.5
419,-12715693570.126646,-95717391505.81091,42232978.5
420,-12658950579.767809,-95653053437.85098,42221591.5
421,-12927663526.067007,-95635853997.29701,42225237.0
422,-13050591024.589415,-95644551086.61859,42217362.0
423,-12965278000.860968,-95747892409.78165,42202422.5
424,-12757386724.83934,-95889066012.00003,42196509.5
425,-12672503468.496653,-95957009223.22021,42199314.5
426,-12649405425.60563,-96071420707.32051,42210731.0
427,-12651597237.967386,-95948518477.23738,42206062.0
428,-12864647506.98332,-96093766080.64241,42207561.5
429,-12941856304.639696,-96136381672.37813,42222942.0
430,-12946345405.424126,-96029560523.20267,42215903.0
431,-12971456821.836672,-95990347650.84428,42211743.5
432,-12941215252.439837,-96136548628.53075,42224874.0
433,-13135421215.310135,-96274516608.81683,42211358.5
434,-13054894713.340908,-95970851425.7558,42206723.0
435,-13100058632.176598,-96123846610.12106,42186551.0
436,-13092669231.420925,-96220872512.53474,42205588.0
437,-13003635570.585135,-96374476154.98956,42201539.0
438,-13041312520.581993,-96172468082.23645,42183634.5
439,-13233516965.20797,-95984058509.26309,42183319.5
440,-13135355651.176119,-95884980440.4081,42158673.5
441,-13275307944.360403,-95937382969.45737,42156893.5
442,-13080416754.58183,-96026327936.27756,42153841.0
443,-13131620635.817455,-95983564309.37505,42146795.0
444,-13064317664.862444,-96148436747.6372,42147358.0
445,-12892884964.523952,-96125190295.35114,42131403.5
446,-12939400053.29256,-95948281111.10016,42106714.5
447,-12831903643.530153,-95974939502.10034,42114633.5
448,-12610746831.882904,-96165479675.33073,42108959.0
449,-12913384849.699354,-95935893891.50473,42110124.5
450,-12895425150.111624,-95895354050.31439,42116352.5
451,-12956014646.685122,-95747120636.69472,42112363.5
452,-12914319536.70581,-95745575942.3899,42109508.5
453,-12877289455.024723,-95971124185.92981,42118157.5
454,-12901426134.411394,-95968844573.31657,42122656.0
455,-12827176780.155142,-95822510674.46101,42131331.0
456,-12700656285.96125,-95767954863.38206,42132801.5
457,-12782873597.343943,-95874953692.07024,42122045.0
458,-12675229539.765833,-95945434335.44493,42113327.0
459,-12634249922.62127,-96049728937.27913,42110979.0
460,-12852630028.122057,-95999595551.89075,42098570.0
461,-12918941021.319616,-96126539089.80621,42088223.0
462,-12850170012.778399,-96079471567.8625,42105732.0
463,-13147706817.52188,-95755629665.81628,42106258.0
464,-13052144661.571241,-95983724439.05573,42104486.5
465,-13306493501.088242,-95838818409.89314,42105984.0
466,-13221575844.916803,-95866759073.92613,42099693.5
467,-12940886413.213446,-96218314539.10706,42112228.5
468,-12866205507.600883,-96230076006.94211,42121278.5
469,-12909675708.152147,-96324533912.53731,42132778.5
470,-12887951054.76487,-96376593440.34918,42134576.5
471,-12686899267.2359,-96362865087.63158,42134323.0
472,-12572148522.438286,-96491881232.80455,42133874.0
473,-12625633029.45154,-96494293957.42538,42137825.0
474,-12564220792.084414,-96556534375.93848,42132489.5
475,-12479985034.042204,-96689417807.43704,42122124.0
476,-12718230406.273943,-96700305102.14532,42121578.0
477,-12719080995.52493,-96690332144.85548,42117084.0
478,-12619858283.009933,-96630118974.5262,42103426.5
479,-12580328133.76273,-96568289955.93552,42109814.5
480,-12434946024.66189,-96709429087.46552,42102599.5
481,-12269050744.133608,-96646790994.92609,42097185.5
482,-12347215977.55665,-96460195393.09044,42089840.0
483,-12179901919.059734,-96561580520.60837,42093628.0
484,-12252708316.071615,-96555028813.65475,42109911.0
485,-12146134052.244038,-96290080498.38771,42106814.5
486,-12281356182.103249,-96122886875.1988,42092853.5
487,-12374476096.937542,-96052981666.5883,42085313.0
488,-12438210315.484995,-95951888279.093,42092790.5
489,-12370103087.717129,-95966114451.57018,42073639.0
490,-12428224989.385225,-95922422437.01068,42067659.0
491,-12281616326.60829,-95997776605.17653,42077262.0
492,-12459259565.776377,-95793874977.85913,42084212.0
493,-12499665505.467247,-95764900173.61879,42086592.5
494,-12608548270.688581,-95877496128.96834,42075151.5
495,-12582632748.107521,-96029188827.3503,42065623.0
496,-12495953638.288986,-95951222745.53123,42077037.5
497,-12562188823.140003,-95679897978.99774,42062158.5
498,-12604334293.106363,-95714697100.10486,42056060.0
499,-12744535495.48937,-95580698559.5738,42051703.0
500,-12713368676.918674,-95519750185.21445,42060707.5
501,-12701752500.804934,-95704697284.10878,42043795.0
502,-12670901675.038391,-95613176217.6705,42041933.0
503,-12769732037.283894,-95382582149.5558,42049322.5
504,-12946189256.078505,-95106459815.2334,42040850.0
505,-13071153963.27532,-95021436402.97545,42037712.5
506,-12880716950.71252,-95132857589.48927,42040895.5
507,-12794260637.997864,-95133452380.63187,42024964.0
508,-12868849094.210487,-95055523191.90245,42027280.0
509,-12909457802.020103,-95333281123.38985,42026384.5
510,-12780620577.52043,-95397129392.09587,42020555.5
511,-12715128220.169096,-95406775951.42819,42025844.0
512,-12706184900.87845,-95439879709.09709,42015689.0
513,-12744973488.306194,-95427423868.9359,42015332.5
514,-12720727607.966923,-95432630253.08478,42010739.0
515,-12958329546.879946,-95259914996.66536,42017639.0
516,-12819015367.83873,-95367925478.66473,42024659.5
517,-13017735449.892527,-95543161448.99472,42028003.0
518,-13201511599.02073,-95708768375.60367,42026211.0
519,-13220165610.818832,-95597069608.28583,42014339.0
520,-13259610344.555395,-95656614675.91353,42005680.0
521,-13251400662.78143,-95814925197.3513,42009926.5
522,-13156643525.57731,-95798324303.85269,42005019.0
523,-13218564641.422638,-95999555845.01122,41992500.5
524,-13219733317.83178,-95969849933.82265,42001777.0
525,-13162404120.031366,-95974817311.30159,41989037.0
526,-13239292474.043705,-96230243589.69252,41988558.5
527,-13129749151.851748,-96473435175.16495,41996372.5
528,-13177577291.866272,-96650389819.47658,41981881.0
529,-13177836203.102198,-96607689218.79877,41969553.0
530,-13478934901.005426,-96482017254.86765,41962582.0
531,-13703195523.914148,-96322615188.2502,41963033.5
532,-13441778734.337732,-96383816082.61891,41957389.0
533,-13238154090.416885,-96152867413.09549,41950518.5
534,-13051507552.321493,-96158161933.58475,41947772.0
